"Listing"

"WFR Listing"
"Created 16 February 2022 05:01"


"CVN","Age Scrapped","Fleet Type","Bale Capacity (cu m)","Sister Vessel Code","Owner Size","Post Panamax (Ind)","Post Panamax Old Locks (Ind)","SOx Scrubber 1 Retrofit Indicator","Demo Buyer","Stock Exchange","Panama NT","Suez NT","P and I Club
","Air Draft From Keel","Last Hull Survey Date","EST Number (Energy Saving Technologies)","EST Detail (Energy Saving Technologies)","Hull Survey Due Date","Consumption (tpd)","Deballast Cap (cu m/h)","CGT","LBP (m)","Gear (Ind)","Log fitted (Ind)","ConBulk","Pool Operator","Manager","Manager Country/Region","Operator Group","Operator Nationality/Region","Eco-Speed - Ballast (knots)","Eco-Speed - Laden (knots)","Main Consumption at Laden Speed (tpd)","Main Consumption at Ballast Speed (tpd)","Main Consumption at Eco-Speed Ballast (tpd)","Main Consumption at Eco-Speed Laden (tpd)","Australia Fitted Ind","Builder Country/Region","Operator Country/Region"
16272994,,"Bulkers",,78774,"Medium (11-20)",,,,,"Oslo",,,"Gard P&I",,"16-Dec-2021",2,"1 x Propeller Duct - Becker Becker Mewis Duct® Twisted - 2021 installation year, 1 x Rudder Bulb - Becker Becker Rudder Bulb - 2021 installation year","07-Dec-2026",,,34999.06,224.88,"N",,,,"Klaveness Ship","Norway","Torvald Klaveness","Norway",,,,,,,,"China P.R.","Norway"
16279980,,"Bulkers",,78774,"Medium (11-20)",,,,,"Oslo",,,"Gard P&I",,"10-May-2017",2,"1 x Propeller Duct (Pending) - Becker Becker Mewis Duct® Twisted - 2022 installation year, 1 x Rudder Bulb (Pending) - Becker Becker Rudder Bulb - 2022 installation year","10-May-2022",,,34999.06,224.85,"N",,,,"Klaveness Ship","Norway","Torvald Klaveness","Norway",12,11.5,,,,,,"China P.R.","Norway"
16279106,,"Bulkers",46448,78237,"Large (21-50)",,"N",,,,,,"Gard P&I",,"12-Aug-2020",,,"01-Sep-2025",20.5,,13615.69,187,"Y","N",,,"Reederei Nord","Germany","Reederei Nord","Germany",,,,,,,"Y","China P.R.","Germany"
16279119,,"Bulkers",46448,78237,"Large (21-50)",,"N",,,,,,"The Swedish Club P&I",,"30-Aug-2020",,,"22-Sep-2025",20.5,,13615.69,187,"Y","N",,,"Reederei Nord","Germany","Reederei Nord","Germany",,,,,,,"Y","China P.R.","Germany"
16287851,,"Bulkers",93524,79087,"Large (21-50)",,,,,,,41629,"West of England P&I",50,"06-Jul-2020",,,"14-May-2025",,,19798.78,225,"N",,,,"Anglo-Eastern HK","Hong Kong","Seacon Ships","China P.R.",,,,,,,"Y","China P.R.","China P.R."
16287864,,"Bulkers",93524,79087,"Large (21-50)",,,,,,37495,41629,"West of England P&I",50,"23-May-2020",,,"28-May-2025",30.6,,19798.78,225,"N",,,,"Seacon Ships","China P.R.","Seacon Ships","China P.R.",,,30.6,26,,,"Y","China P.R.","China P.R."
16195921,,"Bulkers",,77037,"Large (21-50)",,"Y","Y",,,52500,54467,"The Swedish Club P&I",,"08-Mar-2019",,,"24-Feb-2024",,,22518.34,210.6,"Y",,,,"Orion Shpmngmnt","Singapore","Nova Shpg & Log","Singapore",,,,,,,,"China P.R.","Singapore"
16195934,,"Bulkers",,77037,"Large (21-50)",,"Y","Y",,,52290,54329,"The Swedish Club P&I",,"04-Sep-2019",,,"01-Sep-2024",,,22477.13,210.6,"N",,,,"Orion Shpmngmnt","Singapore","Nova Shpg & Log","Singapore",,,,,,,,"China P.R.","Singapore"
16195947,,"Bulkers",,77037,"Large (21-50)",,"Y","Y",,,52290,54366,"North of England P&I",,"25-Dec-2019",,,"04-Jan-2025",,,22477.13,210.6,"N",,,,"Orion Shpmngmnt","Singapore","Nova Shpg & Log","Singapore",,,,,,,,"China P.R.","Singapore"
16186961,,"Bulkers",82670,76762,"Large (21-50)",,"N",,,,,,"West of England P&I",,"17-Dec-2018",,,"06-Jan-2024",34,2352,19057.98,217,"N",,,,"Fleet Management","Hong Kong","Shandong Marine","China P.R.",,,,,,,"Y","China P.R.","China P.R."
16186974,,"Bulkers",82740,76762,"Large (21-50)",,"N",,,,,,"West of England P&I",,"02-May-2019",,,"29-Jun-2024",34,2352,19057.98,217,"N",,,,"Shandong Shipping","China P.R.","Shandong Marine","China P.R.",,,,,,,"Y","China P.R.","China P.R."
16186987,,"Bulkers",82740,76762,"Large (21-50)",,"N",,,,,,"West of England P&I",,"12-Feb-2019",,,"24-Mar-2024",34,2352,19057.98,217,"N",,,,"Qilu Ship Mngmnt","China P.R.",,,,,,,,,"Y","China P.R."
16149511,,"Bulkers",,75179,"Medium (11-20)","Y","Y","Y",,,,,"Steamship Mutual P&I",,"12-Aug-2019",,,"11-Jul-2024",,,49871.59,353,"N",,,,"COSCO Shipping Bulk","China P.R.","China COSCO Shipping","China P.R.",,,,,,,,"China P.R.","Singapore"
16149524,,"Bulkers",,75179,"Very Small (1-5) ","Y","Y","Y",,,,,"Skuld",,"28-Nov-2019",,,"18-Oct-2024",,,49871.59,353,"N",,,,"B. Schulte (India)","India","China Merchants","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16149537,,"Bulkers",,75179,"Very Small (1-5) ","Y","Y","Y",,,,,"Skuld",,"15-Dec-2019",,,"14-Dec-2024",,,49871.59,352.92,"N",,,,"B. Schulte (India)","India","China Merchants","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16149540,,"Bulkers",,75179,"Very Small (1-5) ","Y","Y","Y",,,,,"West of England P&I",,"23-Jan-2020",,,"22-Jan-2025",,,49871.59,352.94,"N",,,,"B. Schulte (India)","India","China Merchants","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16212703,,"Bulkers",82740,76762,"Very Small (1-5) ",,"N",,,,,,"West of England P&I",,"12-Sep-2021",,,"25-Oct-2026",,2352,19057.98,217,"N",,,,"Shandong Hengqiang","China P.R.","Shandong Hengqiang","China P.R.",,,,,,,"Y","China P.R.","China P.R."
16212611,,"Bulkers",82740,76762,"Very Small (1-5) ",,"N",,,,,,,,"28-Aug-2017",,,"27-Aug-2022",,2352,19057.98,217,"N",,,,"Fleet Management","Hong Kong","Zhejiang Haisheng","China P.R.",,,,,,,"Y","China P.R.","China P.R."
16212653,,"Bulkers",82670,76762,"Small (6-10) ",,"N",,,,,,"The Swedish Club P&I",,"13-Jan-2019",,,"21-Jan-2024",34,2352,19057.98,217,"N",,,,"Global Marine SM","Hong Kong","Global Marine SM","China P.R.",12.5,12,34,34,25,25,"Y","China P.R.","Hong Kong"
16201949,,"Bulkers",,77206,"Small (6-10) ",,"N",,,,,,"The Swedish Club P&I",54.11,"28-Jan-2019",,,"19-Jan-2024",,,19867.97,225.5,"N","N",,,"COSCO Shenzhen","China P.R.","China COSCO Shipping","China P.R.",,,,,,,"Y","China P.R.","Hong Kong"
16247134,,"Bulkers",,78462,"Very Large (51-100)",,"Y","Y",,,,,"Britannia P&I",,"13-Nov-2020",,,"30-Aug-2025",,,31511.69,282,"N",,,,"H-Line Shipping","South Korea","H-Line Shipping","South Korea",,,,,,,,"China P.R.","South Korea"
16247147,,"Bulkers",,78462,"Very Large (51-100)",,"Y",,,,,,"Britannia P&I",,"15-Dec-2020",,,"29-Nov-2025",,,31511.69,282,"N",,,,"H-Line Shipping","South Korea",,,,,,,,,,"China P.R."
16247150,,"Bulkers",,78462,"Very Large (51-100)",,"Y","Y",,,,,"Britannia P&I",,"30-Jan-2021",,,"31-Jan-2026",,,31511.69,282,"N",,,,"H-Line Shipping","South Korea",,,,,,,,,,"China P.R."
16247163,,"Bulkers",,78462,"Very Large (51-100)",,"Y",,,,,,"Britannia P&I",,"30-Jul-2021",,,"16-Oct-2026",,,31511.69,282,"N",,,,"H-Line Shipping","South Korea",,,,,,,,,,"China P.R."
16260054,,"Bulkers",,90042,"Medium (11-20)",,"Y",,,,,,"The Swedish Club P&I",,"06-Sep-2021",,,"22-Sep-2026",49.6,,31341.42,286.5,"N",,,,"Stella Ship Mngmnt","Singapore","Rizhao Steel","China P.R.",13,12,49.6,45.6,29.9,33.1,,"China P.R.","Singapore"
16267879,,"Bulkers",,,"Medium (11-20)",,,,,"Hong Kong",41174,44669,"The Swedish Club P&I",,"13-May-2019",,,"08-Jan-2024",39.5,,19867.97,225.5,"N",,,,,,,,13.5,12.2,39.5,39.5,25.5,27,"Y","China P.R."
16347519,,"Bulkers",197244,80450,"Very Large (51-100)","Y","Y","N",,,,,"Britannia P&I",,"20-Apr-2020",1,"1 x Exhaust Gas Economiser - Kangrim","19-Apr-2025",,,45578.63,330,"N",,,,"SK Shipping","South Korea","Vale","Brazil",,,,,,,,"China P.R.","Brazil"
16347522,,"Bulkers",197244,80450,"Very Large (51-100)","Y","Y","N",,,,,"Britannia P&I",,"30-Jun-2020",1,"1 x Exhaust Gas Economiser - Kangrim","29-Jun-2025",,,45578.63,330,"N",,,,"SK Shipping","South Korea","Vale","Brazil",,,,,,,,"China P.R.","Brazil"
16327737,,"Bulkers",,80045,"Very Small (1-5) ",,,,,,,,,,"23-Sep-2020",,,"22-Sep-2025",,,8296.73,129.8,"Y","N",,,"Hainan Linyuan","China P.R.",,,,,,,,,,"China P.R."
16327740,,"Bulkers",,80045,"Very Small (1-5) ",,,,,,,,,,"23-Sep-2020",,,"22-Sep-2025",,,8296.73,129.8,"Y",,,,"Zhoushan Xiehai","China P.R.","Hainan Linyuan","China P.R.",,,,,,,,"China P.R.","China P.R."
16327753,,"Bulkers",,80045,"Very Small (1-5) ",,,,,,,,,,"07-Jun-2016",,,"07-Jun-2021",,,8296.73,129.8,"Y",,,,"Shanghai Zhixian","China P.R.",,,,,,,,,,"China P.R."
16413915,,"Bulkers",,,"Very Small (1-5) ",,,,,,,,,,"14-Apr-2021",,,"13-Apr-2026",,,7695.90,131,"N",,,,"Zhejiang Zhenhai","China P.R.","Zhejiang Zhenhai","China P.R.",,,,,,,,"China P.R.","China P.R."
16330711,,"Bulkers",,,"Very Small (1-5) ",,,,,,,,,,"12-Sep-2016",,,"12-Sep-2021",,,11271.85,163,"N",,,,"Taizhou Boyuan","China P.R.","Taizhou Boyuan","China P.R.",,,,,,,,"China P.R.","China P.R."
16186840,,"Bulkers",43120,93826,,,,,,,,,"China Shipowners",,"02-Nov-2019",,,"02-Nov-2024",,,12948.68,172,"Y","Y",,,"Xunyuan Shpmngt","China P.R.",,,,,21,21,,,,"China P.R."
16215904,,"Bulkers",44574,77626,"Medium (11-20)",,,,,,20634,22667,"Britannia P&I",,"17-Dec-2018",,,"19-Feb-2024",,,13897.57,176.6,"Y","Y",,,"Campbell Shipping","Bahamas","Campbell Shipping","Bahamas",,,,,,,"Y","China P.R.","Bahamas"
16196010,,"Bulkers",,77038,"Large (21-50)",,"Y","Y",,,52317,54372,"North of England P&I",55.11,"01-Feb-2019",,,"15-Jan-2024",,,22516.58,210.6,"N",,,,"Orion Shpmngmnt","Singapore",,,,,,,,,,"China P.R."
16196023,,"Bulkers",,77038,"Large (21-50)",,"Y","Y",,,52317,54372,"North of England P&I",55.11,"21-Apr-2019",,,"10-Apr-2024",,,22482.41,210.6,"N",,,,"Orion Shpmngmnt","Singapore","Nova Shpg & Log","Singapore",,,,,,,,"China P.R.","Singapore"
16184325,,"Bulkers",59762,76647,"Large (21-50)",,"N",,,,,,"West of England P&I",,"28-Oct-2019",,,"20-Oct-2024",,,15444.50,185,"Y","N",,,"Fujian Shipping","China P.R.","Fujian Port Group","China P.R.",,,,,,,,"China P.R.","China P.R."
16184338,,"Bulkers",59762,76647,"Large (21-50)",,"N",,,,,,"West of England P&I",,"06-Dec-2019",,,"01-Dec-2024",,,15444.50,185,"Y","N",,,"Fujian Shipping","China P.R.","Fujian Port Group","China P.R.",,,,,,,,"China P.R.","China P.R."
16228096,,"Bulkers",90784,78706,"Very Small (1-5) ",,"N",,,,36543,42595,"Skuld",,"11-Dec-2021",,,"19-Oct-2026",,2745,19754.57,225.1,"N",,,,"Shanghai Run Yuan","China P.R.","Everbright Metal","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16234592,,"Bulkers",73680,78179,"Medium (11-20)",,,,,,,,"West of England P&I",,"27-Sep-2019",,,"07-Oct-2024",,,17566.76,194.5,"Y","N",,,"Jiangsu S.S.","China P.R.","Huaxi Village","China P.R.",,,,,,,,"China P.R.","China P.R."
16234600,,"Bulkers",73680,78179,"Medium (11-20)",,,,,,,,"West of England P&I",,"06-Oct-2019",,,"16-Sep-2024",,,17566.76,194.5,"Y","N",,,"Jiangsu Huaxi","China P.R.","Huaxi Village","China P.R.",11.5,12,27,27,20,19.5,,"China P.R.","China P.R."
16234613,,"Bulkers",73680,78179,"Medium (11-20)",,,,,,,,"West of England P&I",,"14-May-2019",,,"28-May-2024",,,17585.59,194.5,"Y","N",,,"Jiangsu Huaxi","China P.R.","Huaxi Village","China P.R.",,,,,,,,"China P.R.","China P.R."
16234626,,"Bulkers",73680,78179,"Medium (11-20)",,,,,,,,"West of England P&I",,"14-Apr-2019",,,"14-Jul-2024",,,17585.59,194.5,"Y","N",,,"Jiangsu Huaxi","China P.R.","Huaxi Village","China P.R.",,,,,,,,"China P.R.","China P.R."
16260638,,"Bulkers",90784,90056,"Small (6-10) ",,"N",,,"NASDAQ Cap",,,"Standard Club P&I",,"25-Dec-2020",,,"25-Feb-2026",,,19771.77,225.1,"N","N",,,"Eurobulk (Far East)","Philippines","Eurobulk","Greece",,,,,,,,"China P.R.","Greece"
16260641,,"Bulkers",90784,90056,"Medium (11-20)",,"N",,,,,,"Standard Club P&I",,"06-Jul-2021",,,"23-Feb-2026",24.1,,19771.77,225.1,"N","N",,,"Chellaram Shpg.","Hong Kong","Chellaram Shpg.","Hong Kong",,,24.1,32.5,,,,"China P.R.","Hong Kong"
16265909,,"Bulkers",73680,93415,"Very Large (51-100)",,,"Y",,"NASDAQ",,,"Gard P&I",47.36,"24-Nov-2016",,,"20-Feb-2022",31,,17542.91,194.5,"Y","N",,,"Eagle Ship","United States","Eagle Bulk Shipping","United States",12.5,12,31,29,18,20,,"China P.R.","United States"
16265912,,"Bulkers",73680,93415,"Very Large (51-100)",,,"Y",,"NASDAQ",,,"Gard P&I",47.36,"20-Dec-2016",,,"15-Mar-2022",31,,17542.91,194.5,"Y","N",,,"Eagle Ship","United States","Eagle Bulk Shipping","United States",12.5,12,31,29,18,20,,"China P.R.","United States"
16263905,,"Bulkers",90784,93342,"Medium (11-20)",,,,,,,,"Skuld",,"20-Jan-2022",,,"10-Jan-2027",,,19707.84,225.3,"N",,,,"Glory Ships","Singapore",,,,,,,,,,"China P.R."
16263918,,"Bulkers",90784,93342,"Medium (11-20)",,,,,,,,"The Swedish Club P&I",,"18-Jan-2017",,,"17-Apr-2022",31.5,,19707.84,225.3,"N",,,,"Glory Ships","Singapore",,,13.5,12.5,31.5,31.5,26,26,,"China P.R."
16262995,,"Bulkers",90784,91546,"Large (21-50)",,"N","Y",,,,,"North of England P&I",,"16-May-2021",,,"11-Jan-2026",31,,19774.50,225.23,"N",,,,"Alpha Bulkers","Greece","Alpha Tankers","Greece",11.5,11,31,25,14.85,17.75,,"China P.R.","Greece"
16263013,,"Bulkers",90784,91546,"Medium (11-20)",,"N",,,,,,"West of England P&I",,"09-Dec-2021",,,"26-Dec-2026",,,19774.50,225.1,"N",,,,"Blue Planet Shipping","Greece","Blue Planet Shipping","Greece",,,,,,,,"China P.R.","Greece"
16262953,,"Bulkers",90784,91546,"Very Small (1-5) ",,"N",,,,,,"Gard P&I",,"19-Nov-2021",,,"15-Apr-2025",,,19774.50,225.1,"N",,,,"Caliber Mrtm","Greece","Cargill","Singapore",,,,,,,,"China P.R.","Singapore"
16262966,,"Bulkers",90784,91546,"Very Small (1-5) ",,"N",,,,,,"Gard P&I",,"06-May-2020",,,"02-Jun-2025",,,19774.50,225.28,"N",,,,"Navios Ship Mgmt","Greece","Cargill","Singapore",,,,,,,,"China P.R.","Singapore"
16256765,,"Bulkers",73680,78690,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",47.4,"23-Dec-2021",,,"11-Jan-2027",,,17550.27,194.5,"Y","N",,,"Peter Dohle","Germany","Peter Dohle","Germany",,,,,,,,"China P.R.","Germany"
16256778,,"Bulkers",73680,78690,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",47.4,"30-Mar-2017",,,"29-Mar-2022",,,17550.27,194.5,"Y","N",,,"Splosna Plovba","Slovenia","Peter Dohle","Germany",,,,,,,,"China P.R.","Germany"
16248607,,"Bulkers",90784,78702,"Large (21-50)",,,"Y",,,,,"North of England P&I",,"08-Aug-2020",2,"1 x Waste Heat Recover System (WHRS), 1 x PBCF - Propeller Boss Cap Fin","07-Aug-2025",,2745,19772.32,225.3,"N",,,,"Marmaras Navigation","Greece","Marmaras Navigation","Greece",,,41.5,33.5,,,,"China P.R.","Greece"
16248610,,"Bulkers",90784,78702,"Large (21-50)",,,"Y",,,,,"North of England P&I",,"04-Sep-2020",2,"1 x Waste Heat Recover System (WHRS), 1 x PBCF - Propeller Boss Cap Fin","03-Sep-2025",41.5,2745,19772.32,225.3,"N",,,,"Marmaras Navigation","Greece","Marmaras Navigation","Greece",,,41.5,33.5,,,,"China P.R.","Greece"
16248623,,"Bulkers",90784,78702,"Medium (11-20)",,,,,,,,"North of England P&I",,"29-Dec-2021",2,"1 x Waste Heat Recover System (WHRS), 1 x PBCF - Propeller Boss Cap Fin","30-Mar-2026",41.5,2745,19772.32,225.3,"N",,,,"Pavimar SA","Greece","Pavimar SA","Greece",,,41.5,33.5,,,,"China P.R.","Greece"
16248636,,"Bulkers",90784,78702,"Large (21-50)",,,"Y",,,,,"North of England P&I",,"29-Jul-2020",2,"1 x Waste Heat Recover System (WHRS), 1 x PBCF - Propeller Boss Cap Fin","28-Jul-2025",41.5,2745,19772.32,225.3,"N",,,,"Marmaras Navigation","Greece","Marmaras Navigation","Greece",,,41.5,33.5,,,,"China P.R.","Greece"
16248649,,"Bulkers",90784,78702,"Large (21-50)",,,"Y",,,,,"North of England P&I",,"06-Jul-2020",2,"1 x Waste Heat Recover System (WHRS), 1 x PBCF - Propeller Boss Cap Fin","05-Jul-2025",41.5,2745,19772.32,225.3,"N",,,,"Marmaras Navigation","Greece","Marmaras Navigation","Greece",,,41.5,33.5,,,,"China P.R.","Greece"
16251278,,"Bulkers",,78550,"Extra Large (100+)",,"Y",,,,,,"Gard P&I",,"16-Mar-2020",,,"15-Mar-2025",,,22273.87,231.2,"Y",,,,"Oldendorff Carriers","Germany","Oldendorff Carriers","Germany",,,,,,,,"China P.R.","Germany"
16251281,,"Bulkers",,78550,"Extra Large (100+)",,"Y",,,,,,"Gard P&I",,"02-Oct-2020",,,"01-Jun-2025",,,22273.87,231.2,"Y",,,,"Oldendorff Carriers","Germany","Oldendorff Carriers","Germany",,,,,,,,"China P.R.","Germany"
16251823,,"Bulkers",90784,78705,"Medium (11-20)",,,,,,,,"West of England P&I",51.6,"23-Feb-2017",,,"22-May-2022",,2745,19750.75,225.1,"N",,,,"Blue Planet Shipping","Greece","Blue Planet Shipping","Greece",12.5,12,,,21,23.5,"Y","China P.R.","Greece"
16251836,,"Bulkers",90784,78705,"Medium (11-20)",,,,,,,,"West of England P&I",51.6,"30-Jun-2017",,,"29-Jun-2022",,2745,19750.75,225.1,"N",,,,"Blue Planet Shipping","Greece","Blue Planet Shipping","Greece",,,,,,,,"China P.R.","Greece"
16252512,,"Bulkers",73680,78581,"Extra Large (100+)",,,"Y",,"NASDAQ",,,"Gard P&I",,"22-Feb-2020",,,"30-Mar-2025",,,17532.30,194.5,"Y","N",,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,,,,,"Y","China P.R.","Greece"
16252525,,"Bulkers",73680,78581,"Extra Large (100+)",,,"Y",,"NASDAQ",,,"Britannia P&I",,"27-Apr-2020",,,"06-Apr-2025",24.6,,17532.30,194.5,"Y","N",,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,24.6,20,,,"Y","China P.R.","Greece"
16252538,,"Bulkers",73680,78581,"Extra Large (100+)",,,"Y",,"NASDAQ",,,"Gard P&I",,"24-Mar-2020",,,"24-Mar-2025",24.6,,17532.30,194.5,"Y","N",,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,24.6,20,,,"Y","China P.R.","Greece"
16252541,,"Bulkers",73680,78581,"Extra Large (100+)",,,"Y",,"NASDAQ",,,"Britannia P&I",,"01-May-2020",,,"25-Jun-2025",,,17532.30,194.5,"Y","N",,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,,,,,"Y","China P.R.","Greece"
16252554,,"Bulkers",73680,78581,"Extra Large (100+)",,,"Y",,"NASDAQ",,,"Gard P&I",,"18-Feb-2021",,,"07-Jan-2026",,,17532.30,194.5,"Y","N",,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,,,,,"Y","China P.R.","Greece"
16252567,,"Bulkers",73680,78581,"Extra Large (100+)",,,"Y",,"NASDAQ",,,"Britannia P&I",,"17-Jun-2021",,,"01-Mar-2026",,,17532.30,194.5,"Y","N",,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,,,,,"Y","China P.R.","Greece"
16252570,,"Bulkers",73680,78581,"Large (21-50)",,,,,,,,"Steamship Mutual P&I",,"09-Jan-2022",,,"06-Nov-2026",,,17532.30,194.5,"Y","N",,,"MSI Ship Mgmt","Singapore","Pallonji & Co","India",,,,,,,"Y","China P.R.","India"
16252583,,"Bulkers",73680,78581,"Large (21-50)",,,,,,,,"UK P&I Club",,"14-Nov-2016",,,"31-Mar-2022",,,17532.30,194.5,"Y","N",,,"MSI Ship Mgmt","Singapore",,,,,,,,,"Y","China P.R."
16268050,,"Bulkers",90784,90056,"Large (21-50)",,"N",,,,,,"Skuld",,"23-Jan-2017",1,"3 x Wind, Flettner Rotor (Pending) - Anemoi Wind Engine - 2022 installation year","22-Jul-2022",,,19771.77,225.1,"N","N",,,"Fleet Management","Hong Kong",,,,,,,,,,"China P.R."
16269215,,"Bulkers",90784,93495,"Large (21-50)",,"N",,,"Bombay",36578,42574,"Steamship Mutual P&I",,"08-Jan-2022",,,"07-Jun-2022",,,19754.57,225.1,"N",,,,"Great Eastern Shpg","India","Great Eastern Shpg","India",,,,,,,,"China P.R.","India"
16269228,,"Bulkers",90784,93495,"Large (21-50)",,"N",,,"Bombay",,,"North of England P&I",,"11-Jan-2017",,,"10-Apr-2022",,,19754.57,225.1,"N",,,,"Great Eastern Shpg","India","Great Eastern Shpg","India",,,,,,,,"China P.R.","India"
16276734,,"Bulkers",90784,78865,"Large (21-50)",,"N",,,,36543,42614,"Steamship Mutual P&I",,"22-Feb-2017",,,"21-Feb-2022",,,19754.57,225.3,"N",,,,"Evalend Shipping","Greece","Evalend Shipping","Greece",,,,,,,,"China P.R.","Greece"
16276747,,"Bulkers",90784,78865,"Large (21-50)",,"N",,,,36543,42614,"Steamship Mutual P&I",,"23-Mar-2017",,,"28-Feb-2022",,,19754.57,225.3,"N",,,,"Evalend Shipping","Greece","Evalend Shipping","Greece",,,,,,,,"China P.R.","Greece"
16276750,,"Bulkers",94966,78865,"Large (21-50)",,"N",,,,36543,42614,"West of England P&I",,"23-Jan-2017",,,"05-Mar-2022",,,19754.57,225.3,"N",,,,"Evalend Shipping","Greece","Evalend Shipping","Greece",,,,,,,,"China P.R.","Greece"
16287493,,"Bulkers",90784,78705,"Large (21-50)",,,,,"Bombay",,,"North of England P&I",51.6,"24-Nov-2021",,,"28-Aug-2026",30,2745,19750.75,225.1,"N",,,,"Great Eastern Shpg","India","Great Eastern Shpg","India",12.5,12,30,28,20,22,,"China P.R.","India"
16287501,,"Bulkers",90784,78705,"Large (21-50)",,,,,"Bombay",,,"Steamship Mutual P&I",51.6,"08-Feb-2022",,,"19-Jun-2025",31,2745,19750.75,225.1,"N",,,,"Great Eastern Shpg","India","Great Eastern Shpg","India",12.5,12,31,29,20,22,,"China P.R.","India"
16290385,,"Bulkers",90784,79388,"Very Small (1-5) ",,,,,,36543,42614,"Britannia P&I",,"31-Dec-2020",,,"09-Jun-2025",33,,19754.57,225.3,"N",,,,"Konkar Shpg Agencies","Greece","Konkar Shpg Agencies","Greece",,,33,29,,,,"China P.R.","Greece"
16288661,,"Bulkers",73680,93415,"Very Small (1-5) ",,,,,,,,"Skuld",47.36,"12-Apr-2020",2,"1 x Stator Fin - Pre Swirl - CMES-Tech CMES-PSV®, 1 x PBCF - Propeller Boss Cap Fin - CMES-Tech CMES-HVAF®","06-Jul-2025",30,,17542.91,194.46,"Y","N",,,"Greathorse Shipping","China P.R.","Tiger Group","Hong Kong",13.5,13,30,27.2,24.5,25.5,,"China P.R.","Hong Kong"
16288674,,"Bulkers",73680,93415,"Very Small (1-5) ",,,,,,,,"Steamship Mutual P&I",47.36,"30-Jul-2020",,,"25-Aug-2025",31,,17542.91,194.46,"Y","N",,,"Greathorse Shipping","China P.R.","Tiger Group","Hong Kong",12.5,12,31,29,18,20,,"China P.R.","Hong Kong"
16288687,,"Bulkers",73680,93415,"Very Small (1-5) ",,,,,,,,"Skuld",47.36,"14-Jul-2020",,,"08-Oct-2025",31,,17542.91,194.46,"Y","N",,,"Greathorse Shipping","China P.R.","Tiger Group","Hong Kong",12.5,12,31,29,18,20,,"China P.R.","Hong Kong"
16288690,,"Bulkers",73680,79105,"Medium (11-20)",,,,,,,,"Skuld",,"07-Feb-2020",,,"13-Nov-2024",,,17573.53,194.46,"Y","N",,,"Shanghai Run Yuan","China P.R.",,,,,,,,,,"China P.R."
16288708,,"Bulkers",73680,79105,"Medium (11-20)",,,,,,,,"Skuld",,"26-Dec-2019",,,"27-Nov-2024",27.6,,17573.53,194.46,"Y","N",,,"Shanghai Run Yuan","China P.R.",,,,,27.6,26.5,,,"Y","China P.R."
16288711,,"Bulkers",73680,79106,"Medium (11-20)",,,,,,30228,33673,"Skuld",50,"07-Jan-2020",,,"04-Jan-2025",28.5,,17573.53,194.5,"Y","N",,,"Shanghai Run Yuan","China P.R.",,,,,28.5,27,,,"Y","China P.R."
16288724,,"Bulkers",73680,79106,"Extra Large (100+)",,,,,"Hong Kong",,,"The Swedish Club P&I",50,"01-Nov-2019",,,"18-Jan-2025",,,17573.53,194.5,"Y","N",,,"Wah Kwong Shipmgt","Hong Kong","Oldendorff Carriers","Germany",,,,,,,"Y","China P.R.","Germany"
16288737,,"Bulkers",73680,79106,"Extra Large (100+)",,,,,"NYSE",,,"The Swedish Club P&I",50,"30-Mar-2020",,,"30-Mar-2025",,,17573.53,194.5,"Y","N",,,"Costamare Shipping","Greece","Costamare Shipping","Greece",,,,,,,"Y","China P.R.","Greece"
16279922,,"Bulkers",90784,90056,"Small (6-10) ",,"N",,,"NASDAQ Cap",,,"UK P&I Club",,"07-May-2018",,,"07-May-2023",32.5,,19771.77,225.1,"N","N",,,"Eurobulk (Far East)","Philippines","Eurobulk","Greece",12,12,32.5,29.5,19.2,24.2,,"China P.R.","Greece"
16304541,,"Bulkers",90784,79494,"Very Small (1-5) ",,,,,,36543,42614,"Steamship Mutual P&I",,"21-Nov-2020",,,"31-Aug-2025",,,19754.57,225.3,"N",,,,"Crystal Pool Mgmt.","Italy","Scorpio Group","Italy",,,,,,,,"China P.R.","Malta"
16304554,,"Bulkers",90784,79494,"Medium (11-20)",,,,,,36543,42614,"Gard P&I",,"02-Oct-2020",,,"26-Oct-2025",,,19754.57,225.3,"N",,,,"STEM","Greece","Allseas Marine","Greece",,,,,,,,"China P.R.","Greece"
16309283,,"Bulkers",90784,79748,"Large (21-50)",,,"Y",,"NYSE",36543,42614,"UK P&I Club",,"07-Apr-2020",,,"02-Jul-2025",19,,19740.92,225.3,"N",,,,"Safety Management","Greece","Safe Bulkers","Greece",,,19,17,,,,"China P.R.","Greece"
