"Listing"

"WFR Listing"
"Created 09 March 2022 19:29"


"CVN","Builder","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Group Owner Country/Region","Great Lakes Only","Call Sign","Age Scrapped","Fleet Type","Sister Vessel Code","Owner Size","Group Owner Nationality/Region"
13113755,"HHIC (Yeongdo)",40631,,,,4056,,"27-Feb-1999",16,,23676,"Container",,1611,2445,"MSC Regina",12959,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 102rpm",,,,,,,,,"N-064","Med Romeo S.A.","Switzerland",,"3FGF9",,"Containerships",,"Extra Large (100+)","Italy"
13115333,"Xiamen Shipbuilding",9030,,,,834,410,"09-Jun-1998",9.3,,4222,"Sub-Panamax Container",,286,,"Tanto Tenang",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"MX438G",,"Indonesia",,"PMTR",,"Containerships",70562,"Very Large (51-100)","Indonesia"
13115467,"Stocznia Gdynia",32322,,,,2708,,"03-Nov-1999",12.92,,12517,"Sub-Panamax Container",,1232,1476,"Xin Bin Zhou",14562,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"8184/2","Fujian Changan Shipping CoLtd","China P.R.",,"BVDN5",,"Containerships",71248,"Very Small (1-5) ","China P.R."
13116385,"Howaldtswerke Werft",34840,,,3800,2046,,,18.38,54.6,10425,"Sub-Panamax Container",,,,"Dole Chile",12013,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 97rpm, Ø6.65m",26,,,,"Y",,,,"342","Ventura Trading Ltd.","United States",,"C6QX4",,"Containerships",,"Small (6-10) ","United States"
13116419,"Howaldtswerke Werft",34840,,,3800,2046,,,17.87,,10452,"Sub-Panamax Container",,,,"Dole Colombia",11955,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 97rpm, Ø6.65m",26,,,,"Y",,,,"343","Ventura Trading Ltd.","United States",,"C6QZ5",,"Containerships",,"Small (6-10) ","United States"
13118389,"Evergreen H.I.",17887,,,2530,1618,,"20-Apr-1999",14.51,,6283,"Post-Panamax Container",,530,1088,"Uni-Pacific",7715,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1030","Gaining Enterprise S.A.","Taiwan",,"3FCE9",,"Containerships",,"Extra Large (100+)","Taiwan"
13118413,"Evergreen H.I.",17887,,,2530,1618,,"14-Jul-1999",14.88,,6283,"Post-Panamax Container",,530,1088,"Uni-Patriot",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1031","Evergreen Marine (Hong Kong) Ltd.","Taiwan",,"3FCF9",,"Containerships",,"Extra Large (100+)","Taiwan"
13118547,"Evergreen H.I.",17887,,,2530,1618,800,"14-Oct-1999",14.63,,6283,"Post-Panamax Container",,530,1088,"Uni-Phoenix",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1032","Gaining Enterprise S.A.","Taiwan",,"3FYQ9",,"Containerships",,"Extra Large (100+)","Taiwan"
13118671,"Evergreen H.I.",17887,,,2530,1618,800,"07-Jan-2000",14.74,,6283,"Post-Panamax Container",,530,1088,"Uni-Perfect",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1033","Gaining Enterprise S.A.","Taiwan",,"3FZE9",,"Containerships",,"Extra Large (100+)","Taiwan"
13118705,"Evergreen H.I.",17887,,,2530,1618,800,"07-Apr-2000",14.53,,6283,"Post-Panamax Container",,530,1088,"Uni-Prudent",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1035","GAINING ENTERPRISE S.A.","Taiwan",,"3FZF9",,"Containerships",,"Extra Large (100+)","Taiwan"
13118839,"Evergreen H.I.",17887,,,2530,1618,800,"04-Jul-2000",14.56,,6283,"Post-Panamax Container",,530,1088,"Uni-Popular",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1036","Evergreen Marine (Hong Kong) Ltd.","Taiwan",,"3FZG9",,"Containerships",,"Extra Large (100+)","Taiwan"
13118963,"Evergreen H.I.",17887,,,2530,1618,800,"02-Oct-2000",13.83,,6283,"Post-Panamax Container",,530,1088,"Uni-Promote",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1037","Evergreen Marine Corp. (Taiwan) Ltd.","Taiwan",,"BKJL",,"Containerships",,"Extra Large (100+)","Taiwan"
13119049,"Evergreen H.I.",17887,,,2530,1618,800,"27-Dec-2000",14.09,,6283,"Post-Panamax Container",,530,1088,"Uni-Premier",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1038","Gaining Enterprise S.A.","Taiwan",,"H3YG",,"Containerships",,"Extra Large (100+)","Taiwan"
13119173,"Evergreen H.I.",17887,,,2530,1618,,"27-Mar-2001",14.27,,6283,"Post-Panamax Container",,530,1088,"Uni-Probity",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1039","Evergreen Marine Corp. (Taiwan) Ltd.","Taiwan",,"BKHB",,"Containerships",,"Extra Large (100+)","Taiwan"
13119207,"Evergreen H.I.",17887,,,2530,1618,800,"22-Jun-2001",14.31,,6283,"Post-Panamax Container",,530,1088,"Uni-Prosper",7562,"1 x Propeller (Aft Centre) (mechanical), 135rpm",14,"Y",,,,,,,"1050","Evergreen Marine Corp. (Taiwan) Ltd.","Taiwan",,"BKHC",,"Containerships",,"Extra Large (100+)","Taiwan"
13122515,"Thyssen Nordsee",26718,,,,2452,,"23-Apr-1999",12.9,,12715,"Sub-Panamax Container",,,1586,"GFS Jade",10523,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",,,,,,,,,"523","Onyx Navigation Ltd. (Imo 5813491)","U.A.E.",,"J8B6169",,"Containerships",,"Medium (11-20)","U.A.E."
13122649,"Thyssen Nordsee",26718,,,,2550,,"17-Mar-2000",12.42,51.1,12715,"Sub-Panamax Container",,944,1606,"GFS Juno",10522,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",,,,,,,,,"524","Onyx Navigation Ltd. (Imo 5813491)","U.A.E.",,"J8B6097",,"Containerships",,"Medium (11-20)","U.A.E."
13122931,"CSBC (Kaohsiung)",26047,,,,2262,,"03-Apr-1999",13.39,,10209,"Panamax Container",,870,1392,"Spirit of Mumbai",8149,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"733","H Bogart Ltd.","Germany",,"D5NN4",,"Containerships",,"Small (6-10) ","Germany"
13123017,"CSBC (Keelung)",25900,,,,2226,,"02-Mar-2000",,,10106,"Panamax Container",,,,"Spirit of Manila",8149,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",25,,,,,,,,"736","SOMANILA Company Limited","Germany",,"D5NN7",19.5,"Containerships",,"Small (6-10) ","Germany"
13123141,"CSBC (Kaohsiung)",26047,,,,2262,,"11-Jun-2000",13.55,,10109,"Container",,870,,"Oriental Diamond",8149,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,"760",,"Indonesia",,"YBIY2",,"Containerships",,"Very Large (51-100)","Indonesia"
13125279,"Aker MTW Werft",66526,,,7416,5248,,,11.58,91.8,29460,"Container",,,,"SM Vancouver",20452,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Lips, 102rpm",25,,"Y",,,,,,"001","KOREA TONNAGE NO.25 SHIPPING COMPANY","South Korea",,"D5IL2",20.33,"Containerships",76544,"Medium (11-20)","South Korea"
13125303,"Aker MTW Werft",66526,,,7416,5248,,,13.89,91.8,29460,"Post-Panamax Container",,,,"Ian H",20452,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Lips, 99rpm",25,,,,,,,,"002","Drake Marine LLC","United Kingdom",,"D5IR9",,"Containerships",76544,"Medium (11-20)","United Kingdom"
13125437,"Warnowwerft",66526,,,7416,5248,,,15.67,91.8,29460,"Post-Panamax Container","27-Jan-2020",,,"Tasman",20452,"1 x FP Propeller (Aft Centre) (mechanical), Lips, 102rpm",25,,,,,,,,"19","Tasman Marine LLC","United Kingdom",,"V7FQ3",,"Containerships",76544,"Medium (11-20)","United Kingdom"
13125561,"Warnowwerft",66526,,,7416,5248,,,16.17,91.8,29427,"Post-Panamax Container",,,,"Zim Europe",20452,"1 x FP Propeller (Aft Centre) (mechanical), Lips, 102rpm",25,,,,,,,,"20","Hudson Marine LLC","United Kingdom",,"D5IR8",,"Containerships",76544,"Medium (11-20)","United Kingdom"
13125695,"Warnowwerft",66526,,,7416,5248,,,16.12,91.8,29460,"Container",,,,"MSC Tavvishi",20454,"1 x Propeller (Aft Centre) (mechanical), Lips, 100rpm",25,,,,,,,,"21","Tavvishi Shipping Ltd","Switzerland",,"D5IR7",,"Containerships",76544,"Extra Large (100+)","Italy"
13126197,"Kroeger Werft",2988,,,,366,160,"19-Aug-1998",12.25,,1311,"General Cargo",,,,"Juan Diego",1628,"1 x CP Propeller (Aft Centre) (mechanical)",10,,,,,,,,"1545","Seanovel Shipping Ltd.","United States",,"5BEC4",,"Containerships",,"Very Small (1-5) ","United States"
13127149,"MHI Kobe",69246,,,9083,5652,,,15.14,,30235,"Post-Panamax Container",,2808,2844,"Ever Ulysses",24037,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 102rpm",14,"Y",,,,,,,"1241","EVERGREEN MARINE (SINGAPORE) PTE LTD","Taiwan",,"9V7962",,"Containerships",70013,"Extra Large (100+)","Taiwan"
13127273,"MHI Kobe",69246,,,9083,5652,,,15.35,,30235,"Post-Panamax Container","07-Oct-2020",2808,2844,"Ever Unicorn",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), 102rpm",14,"Y",,,,,,,"1242","EVERGREEN MARINE (SINGAPORE) PTE LTD","Taiwan",,"9V7963",,"Containerships",70013,"Extra Large (100+)","Taiwan"
13127307,"MHI Kobe",68888,,,9083,5652,,,15.76,,30410,"Post-Panamax Container","02-Jul-2020",2808,2844,"Ital Usodimare",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"1243","Italia Marittima S.P.A.","Taiwan",,"IBPO",,"Containerships",70013,"Extra Large (100+)","Taiwan"
13127431,"MHI Kobe",69246,,,9083,5652,,,16.07,,30410,"Post-Panamax Container","31-Aug-2020",,,"Ital Unica",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",19,"Y",,,,,,,"1244","Italia Marittima S.P.A.","Taiwan",,"IBSM",,"Containerships",70013,"Extra Large (100+)","Taiwan"
13127565,"MHI Kobe",69246,,,9083,5652,,,16.1,,30410,"Post-Panamax Container","28-May-2021",,,"Ital Universo",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"1245","Italia Marittima S.P.A.","Taiwan",,"IBSP",,"Containerships",70013,"Extra Large (100+)","Taiwan"
13127857,"J. J. Sietas",9953,,,,956,,"25-Aug-1999",16.89,,5284,"Sub-Panamax Container","20-Jan-2015",,,"Containerships VI",4320,"1 x CP Propeller (Aft Centre) (mechanical)",,,,,,,,,"1179","MS "ATRIA" GmbH & Co. KG","Germany",,"DABH",,"Containerships",,"Very Small (1-5) ","Germany"
13128517,"Imabari SB Marugame",24724,,,,2135,1039,"13-Mar-1999",12.44,,10814,"Sub-Panamax Container",,890,1245,"Athena",8750,"1 x FP Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"1311","ONYX NAVIGATION LTD.","U.A.E.",,"J8B5445",,"Containerships",77537,"Medium (11-20)","U.A.E."
13131241,"Xiamen Shipbuilding",8986,,,,834,,"21-Feb-1999",9.66,,4415,"Crude/Products Tanker",,,,"Sinokor Yokohama",3284,"1 x Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"MX438H","SINOKOR MERCHANT MARINE CO., LTD.","South Korea",,"DSRD3",20.67,"Containerships",70562,"Extra Large (100+)","South Korea"
13131667,"Torgem Shipyard",7959,,,,812,379,"17-Feb-1999",10.32,,2876,"Container",,288,,"Majala",4077,"1 x CP Propeller (Aft Centre) (mechanical), 428rpm",20,,,,,,,,"60",,"Indonesia",,"POXR",,"Containerships",,"Very Large (51-100)","Indonesia"
13132619,"Hyundai HI (Ulsan)",53300,,,,4800,,"16-Oct-1999",14.63,,23876,"Post-Panamax Container",,,,"Dallas Express",18877,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",32,,,,,,,,"1190","Hapag Lloyd Aktiengesellschaft","Germany",,"DGAF",,"Containerships",,"Extra Large (100+)","Germany"
13132743,"Hyundai HI (Ulsan)",54465,,,,4890,,"25-Mar-2000",14.6,83,23876,"Post-Panamax Container",,,,"Tokyo Express",19255,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",,,,,,,,,"1191","Hapag Lloyd Aktiengesellschaft","Germany",,"DGTX",,"Containerships",,"Extra Large (100+)","Germany"
13132877,"Hyundai HI (Ulsan)",54465,,,,4890,,"25-Mar-2000",14.88,,23876,"Post-Panamax Container",,2326,2564,"Seoul Express",19255,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",,,,,,,,,"1192","Hapag Lloyd Aktiengesellschaft","Germany",,"DHBN",,"Containerships",,"Extra Large (100+)","Germany"
13132901,"Hyundai HI (Ulsan)",54465,,,,4800,,"10-Jun-2000",14.71,,23876,"Post-Panamax Container",,,,"Rotterdam Express",19255,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",,,,,,,,,"1193","Hapag Lloyd Aktiengesellschaft","Germany",,"DMRX",,"Containerships",,"Extra Large (100+)","Germany"
13134321,"Dalian Shipyard",20624,,,,1702,,,13.07,,9470,"Post-Panamax Container",,776,926,"Qing Yun He",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 108rpm, Ø6.66m",,,,,,"Y",,,"250-3",,"China P.R.",,"BOMW",,"Containerships",76740,"Very Large (51-100)","China P.R."
13134455,"Dalian Shipyard",20649,,,,1702,,,9.65,,9470,,,776,926,"Lila Athens",8458,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 108rpm, Ø6.66m",,,,,,,,,"250-4","ORION SHIPPING AND TRADING LTD","United Kingdom",,"A8MD2",20.25,"Containerships",,,"United Kingdom"
13135081,"Shanghai Shipyard",20569,,,,1702,,,13.41,,9379,"Post-Panamax Container",,776,926,"Teng Yun He",,"1 x Propeller (Aft Centre) (mechanical), 108rpm",,,,,,"Y",,,"178",,"China P.R.",,"BOTV",,"Containerships",76740,"Very Large (51-100)","China P.R."
13135115,"Shanghai Shipyard",20569,,,,1702,,,12.15,,9379,"Post-Panamax Container",,776,926,"Fei Yun He",,"1 x Propeller (Aft Centre) (mechanical), 108rpm",,,,,,"Y",,,"179","COSCO SHIPPING LINES CO LTD","China P.R.",,"BOTU",,"Containerships",76740,"Very Large (51-100)","China P.R."
13136583,"CSBC (Keelung)",25777,,,,2262,,"28-Jul-1999",9.76,,10106,"Container",,,,"GSL Matisse",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,"Y",,,,,,,"738","GLOBAL SHIP LEASE 3 LIMITED","United Kingdom",,"D5WB8",20.58,"Containerships",77422,"Large (21-50)","United Kingdom"
13136617,"CSBC (Keelung)",25777,,,,2262,,"01-Aug-1999",10.02,,10106,"Container",,,,"Utrillo",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,"Y",,,,,,,"739","Global Ship Lease 39 LLC","United Kingdom",,"D5WH5",20.5,"Containerships",77422,"Large (21-50)","United Kingdom"
13137377,"CSBC (Kaohsiung)",27733,,,,2320,,,13.31,,10307,"Post-Panamax Container",,,,"Nele Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,,,,"742","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTU3",,"Containerships",76483,"Extra Large (100+)","Denmark"
13137401,"CSBC (Kaohsiung)",27733,,,,2320,,,13.94,,10307,"Post-Panamax Container",,,,"Nicolai Maersk",,"1 x CP Propeller (Aft) (mechanical), 102rpm",,,,,,,,,"743","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTT8",,"Containerships",76483,"Extra Large (100+)","Denmark"
13137535,"CSBC (Kaohsiung)",27733,,,,2320,,,13.63,,10307,"Post-Panamax Container",,,,"Nicoline Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,,,,"744","Maersk Shipping Hong Kong Ltd","Denmark",,"VRTT9",,"Containerships",76483,"Extra Large (100+)","Denmark"
13137669,"CSBC (Kaohsiung)",27733,,,,2320,,,13.32,,10307,"Post-Panamax Container",,,,"Nora Maersk",,"1 x CP Propeller (Aft) (mechanical), 102rpm",,,,,,,,,"745","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTU2",,"Containerships",76483,"Extra Large (100+)","Denmark"
13138161,"Hanjin HI (Ulsan)",16986,,,,1634,,"11-May-1999",11.37,38.4,7538,"Sub-Panamax Container",,610,,"Bangkok",6639,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",32,,,,,,,,"N-640","Laceby International SA","Greece",,"3FAJ3",,"Containerships",,"Very Small (1-5) ","Greece"
13138295,"Hanjin HI (Ulsan)",16986,,,,1620,,,14.39,38.4,7538,"Post-Panamax Container",,610,1010,"Mapocho",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"N-641","CSAV Austral SpA","Germany",,"CBMP",,"Containerships",,"Extra Large (100+)","Germany"
13138329,"Hanjin HI (Ulsan)",17167,,,,1645,,"27-Oct-1999",,,7648,,,610,1035,"Neapoli",6222,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,"Y",,,,,,"N-642","Finch Shipping Co.","Unknown",,"V4AU4",20.08,"Containerships",,,"Unknown"
13138453,"Hanjin HI (Ulsan)",17167,,,2194,1645,,,12.17,,7648,"Sub-Panamax Container",,610,1035,"Sea of Luck",6222,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"N-643","TENORA SHIPPING LIMITED","Greece",,"3FZM6",,"Containerships",,"Very Small (1-5) ","Greece"
13138587,"Hyundai HI (Ulsan)",50697,,,6012,4658,,,15.34,78.8,29707,"Container",,,,"Maersk Kentucky",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,,,,,,,,"1199","Maersk Line, Ltd.","Denmark",,"9V6172",,"Containerships",77818,"Large (21-50)","Denmark"
13138745,"Hyundai HI (Ulsan)",50698,,,,4658,,,16.87,,29708,"Container",,,,"Maersk Idaho",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",23,,,,,,,,"1201","Moller Singapoer AP Pte Ltd","Denmark",,"9V7730",,"Containerships",,"Large (21-50)","Denmark"
13138879,"Hyundai HI (Ulsan)",50697,,,6012,4658,,,14.85,,29707,"Post-Panamax Container",,,,"Grasmere Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,,,,,,,,"1202","Moller Singapore AP Pte Ltd","Denmark",,"9V3820",,"Containerships",,"Extra Large (100+)","Denmark"
13138903,"Stocznia Gdynia",23722,,,2861,1835,,"27-Feb-1999",12.53,,9843,"Diverse","26-Mar-2020",780,1055,"MSC Tia",12671,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",16,,,,,,,,"8138/9","Houyoshi Ocean Corp & Komenaka Kaiun Co. Ltd.","Greece",,"CQIV6",,"Containerships",,"Very Large (51-100)","Greece"
13139089,"Stocznia Gdynia",23722,,,,1835,,"30-Apr-1999",12.62,,9843,"Diverse","11-Mar-2020",,,"MSC Lana",12358,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",18,,,,,,,,"8138/10","HOUYOSHI OCEAN CORPORATION","Greece",,"D5OS9",,"Containerships",,"Very Large (51-100)","Greece"
13139797,"Hyundai HI (Ulsan)",74661,,,,6648,,,16.31,,41490,"Post-Panamax Container","24-Mar-2020",,,"York",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,"Y",,,,,,,"1208","COSTIS MARITIME CORPORATION","Greece",,"D5SG2",,"Containerships",76534,"Extra Large (100+)","Greece"
13139821,"Hyundai HI (Ulsan)",71340,,,,6648,,"22-Apr-2000",14.85,,41490,"Post-Panamax Container",,,,"Zim Tampa",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"1209","ACHILLEAS MARITIME CORPORATION","Greece",,"D5UC8",,"Containerships",76534,"Extra Large (100+)","Greece"
13139955,"Hyundai HI (Ulsan)",71340,,,,6648,,"10-Jun-2000",15.74,,41490,"Post-Panamax Container",,,,"Sealand Washington",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"1210","Christos Maritime","Greece",,"VRSP9",,"Containerships",76534,"Extra Large (100+)","Greece"
13140135,"Hyundai HI (Ulsan)",74583,,,,6648,,"29-Jul-2000",15.32,,41490,"Post-Panamax Container",,,,"Sealand Michigan",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,"Y",,,,,,,"1211","Dino Shipping Co.","Greece",,"VRSQ3",,"Containerships",76534,"Extra Large (100+)","Greece"
13140269,"Hyundai HI (Ulsan)",74583,,,,6648,,"05-Sep-2000",15.1,,41490,"Post-Panamax Container",,,,"Sealand Illinois",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,"Y",,,,,,,"1212","Miko Shipping Co.","Greece",,"VRSQ2",,"Containerships",76534,"Extra Large (100+)","Greece"
13141503,"Hyundai HI (Ulsan)",64254,,,7371,5512,,,14.88,,35137,"Container",,2564,2948,"YM Plum",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), HHI-EMD (HiMSEN), 102rpm",20,"Y",,,,,,,"1222","All Oceans Transportation Inc.","Taiwan",,"D5OX5",,"Containerships",76540,"Very Large (51-100)","Taiwan"
13141637,"Hyundai HI (Ulsan)",64254,,,7371,5512,,,15.19,,35137,"Container",,2564,2948,"YM Orchid",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 102rpm",19,"Y",,,,,,,"1223","All Oceans Transportation Inc.","Taiwan",,"D5OX6",,"Containerships",76540,"Very Large (51-100)","Taiwan"
13141761,"Hyundai HI (Ulsan)",64254,,,7371,5512,,,15.14,,35137,"Container",,2564,2948,"YM Cosmos",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 102rpm",19,"Y",,,,,,,"1224","All Oceans Transportation Inc.","Taiwan",,"D5OX7",,"Containerships",76540,"Very Large (51-100)","Taiwan"
13141895,"CSBC (Kaohsiung)",64245,,,7371,5512,,,13.49,,35173,,,2564,2948,"Rambo",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 102rpm",19,,,,,,,,"756","ALL OCEANS TRANSPORTATION INC.","U.A.E.",,"V4BR4",19.25,"Containerships",76540,,"U.A.E."
13141929,"CSBC (Kaohsiung)",64245,,,7371,5512,,,12.23,,35173,"Container",,2564,2948,"YM Pine",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 102rpm",18,"Y",,,,,,,"757","Nina Services Corp.","Taiwan",,"A8HD3",19.25,"Containerships",76540,"Very Large (51-100)","Taiwan"
13142555,"Volkswerft",25624,,,2550,2474,1184,"10-Jul-1999",12.56,,12733,"Diverse",,992,1482,"MSC Cheryl 3",9564,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 108rpm",19,,,,,,"Y",,"424","MYRTLE SHIPPING LIMITED","United Kingdom",,"D5ES9",,"Containerships",,"Large (21-50)","United Kingdom"
13142689,"Volkswerft",25624,,,2550,2474,1184,"07-Nov-1999",10.54,,12733,"Bulker",,992,1482,"E.R. Copenhagen",9372,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 108rpm",20,,,,,,,,"425","Cerulean Marine Ltd.","Greece",,"D5ES7",20.5,"Containerships",,"Large (21-50)","Greece"
13142713,"Szczecin Shipyard",8737,,,942,907,420,"31-Oct-1999",10.34,,3427,"Sub-Panamax Container",,284,623,"Iapetos",3846,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,"B188/21","SEAPLUS MARINE MANAGEMENT LTD.","Greece",,"SVCP7",,"Containerships",,"Very Small (1-5) ","Greece"
13143349,"Odense Lindo",50721,,,,4258,,,15.26,,21671,"Post-Panamax Container",,,,"Laura Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",26,,,,,,,,"171","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTV2",,"Containerships",76482,"Extra Large (100+)","Denmark"
13143473,"Odense Lindo",50721,,,,4258,,,15.54,,28350,"Post-Panamax Container",,,,"Laust Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",23,,,,,,,,"172","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTU9",,"Containerships",76482,"Extra Large (100+)","Denmark"
13143507,"Odense Lindo",50721,,,,4258,,,15.39,,28350,"Post-Panamax Container",,,,"Leda Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",25,,,,,,,,"173","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTU8",,"Containerships",76482,"Extra Large (100+)","Denmark"
13143631,"Odense Lindo",50721,,,,4258,,,15.63,,28350,"Post-Panamax Container",,,,"Lexa Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",23,,,,,,,,"174","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTV3",,"Containerships",76482,"Extra Large (100+)","Denmark"
13143765,"Odense Lindo",50721,,,,4258,,,15.66,,28350,"Post-Panamax Container",,,,"Lica Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",27,,,,,,,,"175","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTV4",,"Containerships",76482,"Extra Large (100+)","Denmark"
13143899,"Odense Lindo",50721,,,,4258,,,15.08,,28350,"Post-Panamax Container",,,,"Luna Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 94rpm",28,,,,,,,,"176","Maersk Shipping Hong Kong Ltd.","Denmark",,"VRTV5",,"Containerships",76482,"Extra Large (100+)","Denmark"
13144009,"Naikai Zosen Setoda",17900,,,,1368,,,15.16,,6636,"Sub-Panamax Container",,,,"Wan Hai 231",,"1 x Propeller (Aft Centre) (mechanical), 105rpm",,"Y",,,,,,,"652",,"Taiwan",,"S6EN9",,"Containerships",70017,"Very Large (51-100)","Taiwan"
