"Listing"

"WFR Listing"
"Created 16 February 2022 17:55"


"CVN","IMO Number","MMSI (Maritime Mobile Service Identity)","Type at Sale","Name at Sale","Dwt","Built","Builder","En. Bloc.","En. Bloc. No.","Sale Date","Currency","Price (Sale)","Buyers","Buyer Country/Region","Sellers","Seller Country/Region","Old Type","Demo Location","Year Rebuilt Convert","LDT","Demo $/LDT","Contract Date","Demo Date","Price (NB)","Currency (NB)","Gear (Ind)","Holds Total No","Hatches Total No","Strengthened for Ore","Grain Capacity (cu m)","Great Lakes Fitted","Great Lakes Only","Demo Buyer","Sale Teu Total Cap","Capacity (cu m)","Sale Dwt Tonnes","Sale Gt","Vessel Age At Sale"
12520275,9114579,355476000,"Bulk","Shinchi Maru",91443,1995,"MHI Nagasaki",,,"18-Mar-2014","USD",9,"Chinese interests","China P.R.","Nippon Yusen Kaisha","Japan",,,,,,"01-Jan-1994",,,,"N",7,7,"N",118600,"N","N",,,,91443,58098,18
12640753,9169330,538005485,"Bulk","Stella Fomalhaut*",46685,1999,"Sanoyas",,4677.01,"18-Mar-2014","USD",23.55,"Undisclosed interests","Unknown","FSL Trust","Singapore",,,,,,"11-Apr-1997",,,"$m","Y",5,5,"N",59830,,"N",,,,46693,26862,15
12640887,9169342,538005490,"Bulk","FSL Durban*",46693,1999,"Sanoyas","#",4677.02,"18-Mar-2014",,,"Undisclosed interests","Unknown","FSL Trust","Singapore",,,,,,"11-Apr-1997",,19,"$m","Y",5,5,"N",59830,,"N",,,,46693,26862,14
15369839,9288473,538005544,"Bulk","Top Glory",76508,2005,"Tsuneishi Tadotsu SB",,,"14-Mar-2014",,,"Clients of Target Marine","Greece","Cido Shipping","South Korea",,,,,,"10-Jan-2003",,,,"N",7,7,,91357,"N","N",,,,76508,39964,8
16191936,9598220,538005602,"Bulk","HB Angel",81715,2014,"Qingdao Wuchuan HI",,,"14-Mar-2014","USD",27,"European interests","Unknown","Unknown","Unknown",,,,,,"23-Jul-2010",,34,"$m","N",7,7,,97240.2,,,,,,81874,44276,0
12696389,9224714,355753000,"Bulk","Babitonga",75253,2001,"Hyundai Samho HI",,,"14-Mar-2014","USD",17,"Greek interests","Greece","Nord, Reederei, Ltd.","Germany",,,,,,"15-Dec-1999",,,,"N",7,7,,90088,"N","N",,,,75253,40605,12
14917075,9254836,357968000,"Bulk","Bulk Avenir",50339,2002,"Kawasaki HI Kobe",,,"13-Mar-2014","USD",17.7,"Clients of Kouros Maritime","Greece","Eastern Bulk Carrier","Norway",,,,,,"31-Mar-2001",,,,"Y",5,5,"N",63198,,"N",,,,50399,27989,11
12736931,9257072,414282000,"Bulk","Evian",51215,2002,"New Century SB",,,"12-Mar-2014","USD",12.3,"Undisclosed interests","Unknown","Empire Bulkers Ltd.","Greece",,,,10570,,"14-Dec-1999",,,,"Y",5,5,,62329,,"N",,,,51215,30928,11
16181779,9580376,538004070,"Bulk","Conches",179078,2011,"Sungdong SB",,,"12-Mar-2014","USD",53.5,"Clients of Dryship Inc.","Greece","KCH Shipping","South Korea",,,,26351,,"01-Feb-2009",,,,"N",9,9,,197598,,"N",,,,179078,92924,2
15249935,9268930,441848000,"Bulk","Great River",33745,2004,"Oshima Shipbuilding",,,"11-Mar-2014","USD",14.5,"Clients of Sun Ace Shpg","South Korea","Cido Shipping","South Korea",,,,6345,,"12-Apr-2002",,,,"Y",5,5,,44399,,,,,,33745,19829,10
12473575,9041772,312158000,"Bulk","Aino Dake",22201,1992,"Saiki Hvy. Ind.",,,"11-Mar-2014","USD",4.5,"Turkish interests","Turkey","Far-Eastern Shpg. Co","Russia",,,,,,,,,,"Y",4,4,,29301,,"N",,,,22201,13706,21
12715781,9218868,564602000,"Bulk","Mona Pegasus*",172571,2000,"NKK (Tsu)",,4674.01,"10-Mar-2014","USD",29,"Clients of Winning","China P.R.","Mitsui O.S.K. Lines","Japan",,,,,,"17-Sep-1999",,,,"N",9,9,,191720,"N","N",,,,172571,87363,13
12635991,9171618,564604000,"Bulk","Koho*",172964,1999,"NKK (Tsu)",,4674.02,"10-Mar-2014","USD",25,"Clients of Winning","China P.R.","Nippon Yusen Kaisha","Japan",,,,20819,,"20-Feb-1997",,,,"N",9,9,,188773,"N","N",,,,172964,87417,14
16088977,9440394,477624500,"Bulk","Seacon 9",74844,2012,"Ningbo Lantian SB",,,"05-Mar-2014","USD",22,"Undisclosed interests","Unknown","Sea Star Ships","China P.R.",,,,,,"31-May-2007",,37,"$m","N",7,7,,89910,,,,,,75200,42263,1
14913819,9255074,441726000,"Bulk","Cathrin Oldendorff",32259,2003,"Saiki Hvy. Ind.",,,"03-Mar-2014","USD",15,"South Korean interests","South Korea","Oldendorff Carriers","Germany",,,,7391,,"31-Mar-2001",,,,"Y",5,5,,40323,"N","N",,,,32253,19883,11
16194287,9593359,538004630,"Bulk","White Halo",55380,2012,"I.H.I. (Kure)",,,"03-Mar-2014","USD",29.5,"Greek interests","Greece","Sugahara Kisen K.K.","Japan",,,,,,"01-Dec-2009",,,,"Y",5,5,,71622,,"N",,,,55380,31541,1
12553231,9120059,351139000,"Bulk","Pleione",70189,1996,"Sumitomo (Yokosuka)",,,"28-Feb-2014","USD",9,"Hong Kong interests","Hong Kong","Nomikos, Evangelos","Greece",,,,9214,,"13-Jan-1995",,,,"N",7,7,,81839,,,,,,70189,36559,17
16067419,9515632,538007384,"Bulk","West Fortune",28417,2009,"Shimanami Shipyard",,,"26-Feb-2014","USD",18,"Undisclosed interests","Unknown","NS United K.K.","Japan",,,,,,"26-Jan-2007",,,,"Y",5,5,,37320,,"N",,,,28417,17018,4
15760135,9310575,352980868,"Bulk","Century Queen",16302,2004,"Shin Kochi Jyuko",,,"26-Feb-2014",,,"Undisclosed interests","Unknown","Dowa Line Co.Ltd.","Japan",,,,4061,,"01-Apr-2003",,,,"Y",4,4,,20322,,,,,,16302,9978,9
15348847,9284879,636016408,"Bulk","Million Trader II",76466,2004,"Tsuneishi Zosen",,,"25-Feb-2014","USD",22,"Clients Of Euroseas","Greece","Nisshin Shpg.Co.Ltd.","Japan",,,,,,"30-Sep-2002",,,,"N",7,7,,91356,"N","N",,,,76466,39974,9
12746169,9228643,357313000,"Bulk","Pacific Elfin",35062,2001,"Minaminippon (Ozai)",,,"21-Feb-2014","USD",14.1,"Greek interests","Greece","Daiichi Chuo","Japan",,,,7634,,"01-Dec-1999",,,,"Y",5,5,,43760,,"N",,,,35062,21388,12
12606191,9145786,355420000,"Bulk","Global Arrow",24396,1997,"Kanasashi K.K.",,,"19-Feb-2014","USD",6.1,"Greek interests","Greece","Shinko Maritime","Japan",,,,,,"01-Feb-1996",,,,"Y",4,4,,44888,,,,,,24396,20395,16
15281751,9298521,356806000,"Bulk","Tropical Queen",52498,2005,"Tsuneishi Cebu",,,"18-Feb-2014","USD",21,"Greek interests","Greece","Shunzan Kaiun K.K.","Japan",,,,,,"21-Jun-2002",,,,"Y",5,5,,67756,,"N",,,,52498,30051,8
16059519,9425863,538007158,"Bulk","Jin Yang*",57982,2010,"Tsuneishi Cebu",,4660.02,"18-Feb-2014","USD",27,"Norwegian interests","Norway","Jinhui Shpg. & Trans","Hong Kong",,,,,,"03-Nov-2006",,30.7,"$m","Y",5,5,,72690,,,,,,57982,32379,3
16183465,9448578,538008080,"Bulk","Jin Ze*",57982,2012,"Tsuneishi Cebu",,4660.01,"18-Feb-2014","USD",29,"Norwegian interests","Norway","Jinhui Shpg. & Trans","Hong Kong",,,,,,"01-May-2007",,,,"Y",5,5,,72689,,,,,,57982,32296,1
16129876,9506708,636020993,"Bulk","Aquarosa",56724,2010,"Yangzhou Guoyu SB",,,"18-Feb-2014","USD",21.8,"Clients of Athenian Shipping","Greece","Falcon Maritime A/S","Denmark",,,,,,"28-Feb-2008",,,,"Y",5,5,,71634,,"N",,,,57000,33005,3
12605273,9146558,372136000,"Bulk","Livanita",45426,1997,"Hashihama Zosen",,,"18-Feb-2014","USD",12.3,"Greek interests","Greece","Ugland Marine","Norway",,"Pakistan",,7527,418,"18-Apr-1996",,17,"$m","Y",5,5,"Y",57209,"N","N","Pakistan",,,45426,26044,16
12454329,8902474,354574000,"Bulk","AK Ceren",42264,1991,"Hyundai HI (Ulsan)",,,"18-Feb-2014","USD",4.7,"Russian interests","Russia","Zeytin Denizcilik","Turkey",,,,7722,,,,,,"Y",5,5,"Y",51124,"N",,,842,,42264,24606,22
16269323,9718454,255805671,"Bulk","N/B RESALE HULL GY208*",37567,2015,"Yangzhou Guoyu SB",,4655.02,"14-Feb-2014","USD",22.5,"Undisclosed interests","Unknown","Nordic Hamburg","Germany",,,,,,"01-Sep-2013",,,,"Y",5,5,,46732,,,,,,37500,24212,-1
16269310,9718442,255805662,"Bulk","N/B RESALE HULL GY207*",37430,2015,"Yangzhou Guoyu SB",,4655.01,"14-Feb-2014","USD",22.5,"Undisclosed interests","Unknown","Nordic Hamburg","Germany",,,,,,"01-Sep-2013",,,,"Y",5,5,,46732,,,,,,37500,24212,-1
16076345,9422328,636018819,"Bulk","Utopie",75118,2008,"Hudong Zhonghua",,,"14-Feb-2014","USD",23.75,"Clients of Paganini Shpg","Norway","Gorgonia di Nav.","Italy",,,,,,"28-Mar-2006",,,,"N",7,7,,89939,,,,,,75118,39969,5
16026445,9371799,414335000,"Bulk","RM Pioneer",50785,2006,"Sinopacific Zhejiang",,,"14-Feb-2014",,,"Malaysian interest","Malaysia","W.E.M. Lines","Greece",,,,10565,,"01-Oct-2004",,,,"Y",5,5,,66514,,"N",,,,50784,30661,7
15386115,9287778,353577000,"Bulk","Giuseppe Rizzo",77684,2004,"CSBC (Kaohsiung)",,,"14-Feb-2014","USD",18,"Greek interests","Greece","Kuang Ming Shpg.","Taiwan",,,,10682,,"07-Feb-2003",,20.5,"$m","N",7,7,,92151,"N","N",,,,77684,41205,9
14973413,9262534,538009853,"Bulk","Pochard",37394,2003,"Shanghai Shipyard",,,"12-Feb-2014","USD",9,"Canadian interests","Canada","Held, Reederei","Germany",,,,9576,,"14-Sep-2001",,,,"Y",6,6,,42779,"Y","N",,,,37020,22654,10
16269831,9720263,215384000,"Bulk","Nordic Melbourne",37171,2015,"Nanjing Dongze",,4647.02,"06-Feb-2014","USD",22.5,"South American interests","Unknown","Nordic Hamburg","Germany",,,,,,"01-Jun-2013",,,,"Y",5,5,,46475.9,,,,,,37300,,-1
16269828,9715270,215383000,"Bulk","Nordic Sydney",37349,2015,"Nanjing Dongze",,4647.01,"06-Feb-2014","USD",22.5,"South American interests","Unknown","Nordic Hamburg","Germany",,,,,,"01-Jun-2013",,,,"Y",5,5,,46732,,,,,,37300,,-1
12599897,9144043,354971000,"Bulk","Slavnik",46570,1998,"Oshima Shipbuilding",,,"06-Feb-2014","USD",12.5,"Clients of Ikarus Shpg.","Greece","Splosna Plovba","Germany",,,,7197,,"22-Jan-1996",,2.5,"JPYbn","Y",5,5,"Y",58209,,"N",,,,46570,25537,15
16126383,9499618,563116600,"Bulk","Asia",57005,2010,"COSCO Zhoushan",,,"05-Feb-2014","USD",22.4,"Clients Corbita Maritime","United States","Geden Line","Turkey",,,,10600,,"18-Jan-2008",,,,"Y",5,5,,71994,,,,,,57005,33044,3
16183315,9590747,538004570,"Bulk","Prime Rose*",81516,2012,"SPP Sacheon SY",,4645.03,"04-Feb-2014","USD",33,"Undisclosed interests","Unknown","Active Shipping","Turkey",,,,,,"24-Mar-2010",,,,"N",7,7,,97091,,,,,,81516,44485,1
16183344,9590761,538004670,"Bulk","Prime Ginger*",81507,2012,"SPP Sacheon SY",,4645.01,"04-Feb-2014","USD",33,"Undisclosed interests","Unknown","Active Shipping","Turkey",,,,,,"24-Mar-2010",,,,"N",7,7,,97091,,,,,,82000,44485,1
16183328,9590759,538004669,"Bulk","Prime Daisy*",81507,2012,"SPP Sacheon SY",,4645.02,"04-Feb-2014","USD",33,"Undisclosed interests","Unknown","Active Shipping","Turkey",,,,,,"24-Mar-2010",,,,"N",7,7,,97091,,,,,,81507,44485,1
12566099,9138707,354323000,"Bulk","Free Knight",24111,1998,"Shanghai Shipyard",,,"04-Feb-2014","USD",3.6,"Undisclosed interests","Unknown","FreeSeas Inc.","Greece",,,,,,"12-May-1995",,18,"$m","Y",4,4,,31959,,,,,,24111,15888,15
16196799,9524695,538004800,"Bulk","Metropol",56443,2012,"Hyundai Vietnam SB",,,"04-Feb-2014","USD",25,"Clients of Navitas","Greece","Geden Line","Turkey",,,,,,"18-May-2010",,,,"Y",5,5,,70733,"N","N",,,,56443,32795,1
12574649,9131838,372069000,"Bulk","New Irene",72940,1997,"Daedong S.B.",,,"31-Jan-2014","USD",8.5,"Greek interests","Greece","STX Pan Ocean","South Korea",,,,,,"01-Nov-1995",,28.5,"$m","N",7,7,,85603,"N","N",,,,72940,38775,16
16160503,9520883,,"Bulk","GL Dai Shan*",98681,2011,"Tsuneishi Zhoushan","#",4642.02,"30-Jan-2014",,,"Clients of Star Bulk","Greece","Glocal Japan Inc.","Japan",,,,,,"01-Apr-2008",,,,"N",7,7,,113237,"N","N",,,,98681,52186,2
16160516,9520895,636019734,"Bulk","GL Qushan*",98681,2011,"Tsuneishi Zhoushan",,4642.01,"30-Jan-2014","USD",60,"Clients of Star Bulk","Greece","Glocal Japan Inc.","Japan",,,,,,"01-Apr-2008",,,,"N",7,7,,113237,"N","N",,,,98681,52186,2
16072318,9401910,229732000,"Bulk","Sanko Mermaid*",50779,2009,"Oshima Shipbuilding",,4638.01,"28-Jan-2014","USD",60,"Greek interests","Greece","Sanko S.S.","Japan",,,,,,"01-Jun-2006",,,,"Y",8,8,,57886,,,,306,,50779,30488,4
16072334,9401934,229725000,"Bulk","Sanko Mercury*",50792,2010,"Oshima Shipbuilding","#",4638.03,"28-Jan-2014",,,"Greek interests","Greece","Sanko S.S.","Japan",,,,,,"01-Jun-2006",,,,"Y",8,8,,57886,,,,306,,50792,30488,3
12685233,9227998,405000210,"Bulk","Ocean President",51029,2001,"Oshima Shipbuilding",,,"28-Jan-2014","USD",14,"undisclosed interests","Unknown","Lomar Shpg","Greece",,,,8040,,"31-Jan-1999",,2.7,"JPYbn","Y",5,5,,65252,,"N",,,,50913,28647,12
16072321,9401922,229718000,"Bulk","Sanko Marble*",50779,2010,"Oshima Shipbuilding","#",4638.02,"28-Jan-2014",,,"Greek interests","Greece","Sanko S.S.","Japan",,,,10265,,"01-Jun-2006",,,,"Y",8,8,,57886,,,,306,,50779,30488,3
12588167,9145059,414234000,"Bulk","Sea Resolute",73322,1998,"Halla Eng.",,,"28-Jan-2014","USD",13.15,"Greek interests","Greece","Alert Shipmngt.","Greece",,,,,,"10-Nov-1995",,28.5,"$m","N",7,7,,86082,"N","N",,,,73322,39026,15
12360437,8312095,667085000,"Bulk","Island Skipper",28031,1984,"Hitachi Zosen",,,"28-Jan-2014","USD",3.25,"Undisclosed interests","Unknown","Siomar Enterprises","Greece",,"Pakistan",,6659,,,"09-Nov-2020",,,"Y",5,5,"Y",34731,"Y",,"Pakistan",380,,28031,17065,29
16256310,9661091,477242200,"Bulk","Chengyang Pioneer",76201,2013,"Zhejiang Yangfan",,,"28-Jan-2014","USD",27,"Korean interests","South Korea","Chengyang Pioneer","China P.R.",,,,,,"29-Jul-2011",,,,"N",7,7,,91172,,,,,,76201,41612,0
15567811,9303041,564415000,"Bulk","Ikan Serong",56023,2006,"Mitsui SB (Tamano)",,,"27-Jan-2014","USD",23,"Clients of Thoresen","Thailand","Pacific Carriers","Singapore",,,,8500,,"01-Jun-2003",,,,"Y",5,5,,70810,,"N",,,,56042,31247,7
15238047,9233430,636016421,"Bulk","Nikkei Phoenix",45635,2002,"Oshima Shipbuilding",,,"24-Jan-2014","USD",16.2,"Greek interests","Greece","Tamai S.S. Co. Ltd.","Japan",,,,,,"01-Oct-2000",,,,"Y",5,5,,57256,,"N",,,,45635,25371,11
12554991,9122588,356451000,"Bulk","Filippo Lembo*",75473,1997,"Fincantieri Castell","#",4632.08,"23-Jan-2014",,,"Clients of Heron Ventures","Italy","Deiulemar Shipping","Italy",,,,11617,,"27-Jan-1995",,41.9,"$m","N",7,7,,89000,"N","N",,,,75473,39385,16
12554867,9122576,636016468,"Bulk","Giovanna Iuliano*",75473,1997,"Fincantieri Castell","#",4632.09,"23-Jan-2014",,,"Clients of Heron Ventures","Italy","Deiulemar Shipping","Italy",,,,11617,,"27-Jan-1995",,41.9,"$m","N",7,7,,85200,"N","N",,,,75473,39385,16
12554733,9122564,370192000,"Bulk","Pasquale Della Gatta*",75473,1996,"Fincantieri Castell","#",4632.1,"23-Jan-2014",,,"Clients of Heron Ventures","Italy","Deiulemar Shipping","Italy",,,,11806,,"27-Jan-1995",,41.9,"$m","N",7,7,,85158,"N","N",,,,75473,39385,17
16131279,9585596,636020416,"Bulk","Maria Carmen Lembo*",175125,2011,"New Times SB",,4632.01,"23-Jan-2014","EUR",82.5,"Clients of Heron Ventures","Italy","Deiulemar Shipping","Italy",,,,27491,,"14-Mar-2008",,84,"$m","N",9,9,,197132,,,,,,175125,91909,2
15418375,9310630,538006065,"Bulk","Angelo Della Gatta Uno*",82981,2006,"Tsuneishi Zosen","#",4632.05,"23-Jan-2014",,,"Clients of Heron Ventures","Italy","Deiulemar Shipping","Italy",,,,10787,,"31-May-2003",,,,"N",7,7,,97233,"N","N",,,,82981,42898,7
15418533,9301031,538006011,"Bulk","Filomena Lembo*",82790,2006,"Tsuneishi Zosen","#",4632.06,"23-Jan-2014",,,"Clients of Heron Ventures","Italy","Deiulemar Shipping","Italy",,,,10978,,"31-May-2003",,,,"N",7,7,,97233,"N","N",,,,82790,42887,7
15639769,9384980,538007263,"Bulk","Michele Iuliano*",82981,2006,"Tsuneishi Zosen","#",4632.07,"23-Jan-2014",,,"Clients of Heron Ventures","Italy","Deiulemar Shipping","Italy",,,,11229,,"12-Mar-2004",,,,"N",7,7,,97186,"N","N",,,,82551,43158,7
15841719,9331907,477407100,"Bulk","Aoyama",56013,2006,"Mitsui SB (Tamano)",,,"22-Jan-2014","USD",22,"Clients of Pacific Basin","Hong Kong","Itochu Corp.","Japan",,,,8500,,"01-Apr-2004",,,,"Y",5,5,,70810,,"N",,,,56013,31236,7
16152737,9512939,636016377,"Bulk","Sanko Power",181196,2010,"Sasebo HI",,,"22-Jan-2014","USD",49.4,"Clients of Eastern Pacific","Singapore","Sanko S.S.","Japan",,,,25324,,"01-Mar-2008",,,,"N",9,9,,201558,,,,,,181196,93369,3
12485673,9044920,620332000,"Bulk","Carmen Silva",25739,1992,"Santierul Naval",,,"22-Jan-2014","USD",2.6,"Turkish interests","Turkey","Ayanoglu Deniz","Turkey",,"Turkey",,7086,197,,"23-Nov-2018",,,"Y",5,5,"Y",31344,"N","N","As is Abidjan",,,25739,16145,21
12613407,9161687,636020410,"Bulk","Kalypso",73762,1997,"Sumitomo (Yokosuka)",,,"22-Jan-2014","USD",11.2,"South Korean interests","South Korea","Newfront Shipping SA","Greece",,,,9484,,"30-Apr-1996",,,,"N",7,7,,87298,"N","N",,,,73762,38364,16
12498431,9057018,352658000,"Bulk","Kamishima",95625,1993,"Oshima Shipbuilding",,,"22-Jan-2014","USD",8,"Chinese interest","China P.R.","Nippon Yusen Kaisha","Japan",,,,,,,,,,"N",7,7,,109918,"N","N",,,,95625,53935,20
12696121,9224697,414355000,"Bulk","Trave",75250,2001,"Hyundai Samho HI",,,"21-Jan-2014","USD",16,"Clients of Kassian","Greece","Nord, Reederei, Ltd.","Germany",,,,,,"15-Dec-1999",,,,"N",7,7,,90088,"N","N",,,,75253,40605,12
12578513,9135652,256739000,"Bulk","Pacific Champ*",43222,1996,"Hyundai HI (Ulsan)",,4628.01,"17-Jan-2014","USD",9,"Undisclosed interests","Unknown","Cardiff Marine Inc.","Greece",,,,,,"21-Aug-1995",,,,"Y",5,5,"Y",54232,,,,,,43222,25503,17
12578647,9135664,256738000,"Bulk","Pacific Royal*",42975,1996,"Hyundai HI (Ulsan)",,4628.02,"17-Jan-2014","USD",9,"Undisclosed interests","Unknown","Cardiff Marine Inc.","Greece",,,,,,"21-Aug-1995",,,,"Y",5,5,"Y",54232,,,,,,42975,25503,17
16242263,9665542,538005566,"Bulk","Dietrich Oldendorff",63238,2013,"Sinopacific Dayang",,,"17-Jan-2014","USD",31,"Greek interests","Greece","Oldendorff Carriers","Germany",,,,,,"01-Nov-2011",,,,"Y",5,5,,77492,,"N",,,,63500,35812,0
12741669,9200574,314515000,"Bulk","Pacific Chikusa",16870,2000,"Shin Kochi Jyuko",,,"16-Jan-2014","USD",5,"Undisclosed interests","Unknown","Transpacific Shpg.","Canada",,,,,,"01-Jul-1998",,,,"Y",4,4,,21494,,"N",,,,16870,9994,13
16010028,9350068,371704000,"Bulk","Far Eastern Venus",53487,2006,"Imabari SB (Imabari)",,,"14-Jan-2014","USD",20.5,"Greek interests","Greece","Far East Leasing","China P.R.",,,,8478,,"21-Mar-2005",,,,"Y",5,5,,68927,"N","N",,,,53487,29961,7
12520859,9104081,636016395,"Bulk","Azure Sky",45712,1995,"Hashihama Zosen",,,"14-Jan-2014","USD",8.7,"Greek interests","Greece","KDB Capital Corp.","South Korea",,"Pakistan",,7469,,"05-Apr-1994","01-Dec-2020",,,"Y",5,5,"Y",57180,"N","N","Pakistan",,,45712,26062,18
15938107,9342865,371626000,"Bulk","Maritime Suzana",76619,2005,"Imabari SB Marugame",,,"14-Jan-2014","USD",16.2,"Clients of Navios","Greece","Shoei Kisen Kaisha","Japan",,,,,,"01-Apr-2004",,,,"N",7,7,,90740,"N","N",,,,76619,39738,8
12660535,9188623,354825000,"Bulk","Eilhard Schulte",49361,1999,"I.H.I. (Tokyo)",,,"13-Jan-2014","USD",12.7,"Greek interests","Greece","Schulte Group","Germany",,,,,,"01-Oct-1997",,,,"Y",5,5,,61553,,"N",,,,49361,28073,14
12702765,9214848,538005488,"Bulk","Sea Peace",46786,2000,"Kanasashi K.K.",,,"10-Jan-2014","USD",14.2,"Clients of Baru Delta","Greece","Shanghai Guohang","China P.R.",,,,,,"01-Apr-1999",,15,"$m","Y",5,5,"N",59077,,"N",,,,46786,26084,13
16030255,9381184,373198000,"Bulk","Grand Diva",76596,2007,"Imabari SB Marugame",,,"10-Jan-2014","USD",21.55,"European interests","Unknown","Shoei Kisen K.K.","Japan",,,,10228,,"10-Apr-2003",,,,"N",7,7,,90600,"N","N",,,,76596,39737,6
16209237,9632844,353036000,"Bulk","Pretty Master",82000,2014,"Zhejiang Judger S.B.",,,"10-Jan-2014","USD",24,"Undisclosed interests","Unknown","Unknown","Unknown",,,,,,"23-Jun-2010",,,,"N",7,7,,98091,,,,,,82000,44000,0
16048650,9363168,229720000,"Bulk","Daniela Bolten",23641,2008,"Shin Kochi Jyuko",,,"10-Jan-2014","USD",14.8,"Undisclosed interests","Unknown","Aug. Bolten","Greece",,,,,,"01-Jun-2005",,,,"Y",4,4,,31210,,,,,,23641,14501,5
12729591,9252058,477300400,"Bulk","CS Solaris",28492,2001,"Imabari SB (Imabari)",,,"09-Jan-2014","USD",12.9,"Non-European interests","Unknown","Campbell Shipping","Bahamas",,,,,,"03-Dec-1999",,16,"$m","Y",5,5,"N",37523,"N","N",,,,28492,16963,12
16247789,9651553,538005453,"Bulk","Mineral Pearl",81545,2013,"Guangzhou Longxue",,,"09-Jan-2014","USD",27,"Greek interests","Greece","Luck Silver Ltd","Hong Kong",,,,14097,,"01-Mar-2011",,,,"N",7,7,,97123,,,,,,81545,45271,0
16031773,9392133,538005507,"Bulk","Cynthia Pioneer",23641,2009,"Shin Kochi Jyuko",,,"08-Jan-2014","USD",15,"Greek interests","Greece","Dowa Line Co.Ltd.","Japan",,,,,,"01-Nov-2005",,,,"Y",4,4,,31210,,,,,,23641,14501,4
16245664,9678329,357396000,"Bulk","Navios La Paix",61485,2014,"Iwagi Zosen",,,"07-Jan-2014","USD",28.5,"Clients of Navios","Greece","Undisclosed interests","Unknown",,,,,,"01-Jan-2012",,,,"Y",5,5,,77674,,"N",,,,61485,34794,0
16217353,9613094,210933000,"Bulk","N/B RESALE HULL BC180-26*",179910,2014,"Beihai Shipyard",,4616.01,"07-Jan-2014","USD",46.5,"Greek interests","Greece","ICBC Financial","China P.R.",,,,,,"01-Jun-2011",,,,"N",9,9,,201954,,,,,,180000,94710,0
16217395,9627095,210934000,"Bulk","N/B RESALE HULL BC180-30*",179910,2014,"Beihai Shipyard",,4616.02,"07-Jan-2014","USD",46.5,"Greek interests","Greece","ICBC Financial","China P.R.",,,,,,"01-Jun-2011",,,,"N",9,9,,201954,,,,,,180000,94710,0
12605015,9146601,373886000,"Bulk","Tina A",42717,1997,"I.H.I. (Tokyo)",,,"07-Jan-2014","USD",10.5,"Danish interests","Denmark","Kouros Maritime Ent.","Greece",,"Bangladesh",,7586,470,"01-Jan-1996","08-Jan-2021",,,"Y",5,5,,53853,,,"Bangladesh",,,42717,24953,16
14630097,9249025,311000208,"Bulk","Carl Oldendorff",31642,2002,"Saiki Hvy. Ind.",,,"31-Dec-2013","USD",14,"Undisclosed interests","Unknown","Oldendorff Carriers","Germany",,,,7392,,"19-Dec-2000",,,,"Y",5,5,,40323,"N","N",,,,32189,19882,11
16099573,9453743,636018477,"Bulk","Pretty",175975,2011,"Jinhai Heavy Ind",,,"31-Dec-2013",,,"Undisclosed interests","Unknown","Geden Line","Turkey",,,,,,"06-Dec-2006",,,,"N",9,9,,198243,,,,,,175975,91971,2
15949679,9344095,538005454,"Bulk","Christina Victory",82619,2006,"Tsuneishi Zosen",,,"30-Dec-2013","USD",24,"Greek interests","Greece","Nordic Shipping AS","Norway",,,,,,"20-Jan-2005",,,,"N",7,7,,97233,"N","N",,,,82619,42887,7
16030642,9364851,636016461,"Bulk","Duncan Bay",28414,2006,"Shimanami Shipyard",,,"20-Dec-2013","USD",15,"Undisclosed interests","Unknown","Soki Kisen K.K.","Japan",,,,,,"01-Jan-2005",,,,"Y",5,5,,37523,,"N",,,,28414,16951,7
16214194,9491379,441688000,"Bulk","Montecristo*",55660,2011,"Hyundai Mipo",,4612.01,"19-Dec-2013","USD",54,"Greek interests","Greece","G. D'Alesio S.A.S.","Italy",,,,10265,,"05-Mar-2010",,,,"Y",5,5,,70733,"N","N",,,,55675,31763,2
16213568,9587879,354815000,"Bulk","Giannutri*",55675,2012,"Hyundai Mipo","#",4612.02,"19-Dec-2013",,,"Greek interests","Greece","G. D'Alesio S.A.S.","Italy",,,,,,"05-Mar-2010",,,,"Y",5,5,,70700,"N","N",,,,55675,31736,1
14630839,9243564,538005505,"Bulk","Zella Oldendorff",50326,2001,"Kawasaki HI Kobe",,,"18-Dec-2013","USD",15.4,"Undisclosed interests","Unknown","Oldendorff Carriers","Germany",,,,7687,,"31-Oct-2000",,,,"Y",5,5,"N",63198,"N","N",,,,50326,27989,12
16145771,9543885,538009250,"Bulk","Stella Becrux",80328,2011,"STX SB (Jinhae)",,,"18-Dec-2013","USD",29.5,"Undisclosed interests","Unknown","Siba Ships","Italy",,,,,,"11-Jul-2008",,,,"N",7,7,,96536,,"N",,,,80328,43881,2
16312238,,413701380,"Bulk","Hao Hang 188",18006,2010,"Hexing Shipyard",,,"16-Dec-2013","RMB",18.05,"Clients of Fujian Heshunhang","China P.R.","Haohang Shipping","China P.R.",,,,4187,,"01-Jan-2008",,,,"N",4,4,,23224,,,,,,18006,10856,3
12678927,9205952,352898798,"Bulk","Tuna 7",32128,1999,"Saiki Hvy. Ind.",,,"13-Dec-2013","USD",11,"Undisclosed interests","Unknown","Horizon Denizcilik","Turkey",,,,6906,,"01-May-1998",,,,"Y",5,5,,41756,,,,,,32128,19707,14
