"Listing"

"WFR Listing"
"Created 15 February 2022 02:21"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
16345702,9847580,"Ore Wuhan","01-Dec-2020","VLOC Holding","In Service",173720,,,,"Atlantic/Pacific",,,"05-Sep-2020",11.65,,57783,,,"Capesize Bulker",,,,"Ore Wuhan",214769,"1 x FP Propeller (Aft Centre) (mechanical), 58rpm",,,,,,"Y",,,"OC325K-5","Solt Holding Liberia 19 SA",,"China P.R.",,"VRTS7"
16345715,9847619,"Ore Zhoushan","01-Mar-2021","VLOC Holding","In Service",173720,,,7657.97,"Atlantic/Pacific",,,"07-Dec-2020",12.01,,57783,,,"Capesize Bulker",,,,"Ore Zhoushan",214769,"1 x FP Propeller (Aft Centre) (mechanical), 58rpm",,,,,,"Y",,,"OC325K-6","Solt Holding Liberia 20 SA",,"China P.R.",,"VRTW4"
16345665,9847566,"Ore Yantai","01-Feb-2020","VLOC Holding","In Service",173718,,,,"Atlantic/Pacific",,,"29-Sep-2019",11.68,,57779,,,"Capesize Bulker",,,,"Ore Yantai",214770,"1 x Propeller (Aft Centre) (mechanical), 58rpm",,,,,,"Y",,,"OC325K-1","ORE YANTAI HK LIMITED",,"China P.R.",,"VRSZ4"
16345678,9847578,"Ore Fuzhou","01-Apr-2020","VLOC Holding","In Service",173718,,,,"Atlantic/Pacific",,,"09-Nov-2019",11.47,,57779,,,"Capesize Bulker",,,,"Ore Fuzhou",214770,"1 x Propeller (Aft Centre) (mechanical), 58rpm",,,,,,"Y",,,"OC325K-2","ORE FUZHOU HK LIMITED",,"China P.R.",,"VRSZ6"
16379299,9908580,"BOKM Qingdao","01-Dec-2021","BoCom Leasing","In Service",173712,,,,,,,,10.97,,57779,,,"Diverse",,,,"BOKM Qingdao",214769,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,"Y",,,"Y",,,"OC325-7","LS-LBR 6 CO., LTD.",,"China P.R.",,"5LCY8"
16379307,9908607,"BOKM Tianjin","01-Jan-2022","BoCom Leasing","In Service",173712,,,,,,,"17-Nov-2021",,,,,,"Diverse",,,,"BOKM Tianjin",214769,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,"Y",,,"Y",,,"OC325-8","LS-LBR 7 CO LTD",,"China P.R.",,"5LCY6"
16348411,9844112,"Sea Zhoushan","01-Apr-2021","Pan Ocean","In Service",173578,,,,"Atlantic/Pacific",,,"18-Jan-2020",12.03,,57960,,,"Bulker",,,,"Sea Zhoushan",214859,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"0132506",,,"South Korea",,"HPLT"
16348361,9844069,"Sea Guaiba","01-Nov-2019","Pan Ocean","In Service",173504,,,,"Atlantic/Pacific",,,"02-Jul-2019",12.15,,57960,,,"Bulker",,,,"Sea Guaiba",214859,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"0132501","POS MARITIME JC S.A.",,"South Korea",,"3FUS7"
16348374,9844071,"Sea Caofeidian","01-Mar-2020","Pan Ocean","In Service",173504,,,,"Atlantic/Pacific",,,"24-Oct-2019",11.57,,57960,,,"Bulker",,,,"Sea Caofeidian",214859,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"0132502","POS MARITIME KC S.A.",,"South Korea",,"3EQS6"
16348387,9844083,"Sea Rio De Janeiro","01-Jul-2020","Pan Ocean","In Service",173504,,,7165.5,"Atlantic/Pacific",,,"14-Mar-2020",12.1,,57960,,,"Bulker",,,,"Sea Rio De Janeiro",214859,"1 x FP Propeller (Aft Centre) (mechanical), 58rpm",,"Y",,,,,,,"0132503","Pos Maritime LC SA",,"South Korea",,"HOYT"
16348390,9844095,"Sea Shanghai","01-Sep-2020","Pan Ocean","Idle",173504,,,,"Atlantic/Pacific",,,"02-Jul-2020",11.81,,57960,,,"Bulker",,,,"Sea Shanghai",214859,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"0132504",,,"South Korea",,"HOEL"
16348408,9844100,"Sea Victoria","01-Jan-2021","Pan Ocean","In Service",173504,,,7165.5,"Atlantic/Pacific",,,"15-Oct-2020",11.64,,57960,,,"Bulker",,,,"Sea Victoria",214859,"1 x FP Propeller (Aft Centre) (mechanical), 58rpm",,"Y",,,,,,,"0132505",,,"South Korea",,"HOLO"
16345328,9824083,"Sao Louis","01-Jul-2020","H-Line Shipping","Idle",172521,,,,"Atlantic/Pacific",,,"29-Apr-2020",12.43,191.6,59906,,,"Capesize Bulker",,,,"Sao Louis",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3005","Liberty 1 SA",,"South Korea",,"V7A2851"
16345331,9824095,"Sao Master","01-Sep-2020","H-Line Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"10-Jul-2020",12.02,191.6,59906,,,"Capesize Bulker",,,,"Sao Master",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3006","Liberty 2 SA",,"South Korea",,"V7A2852"
16345344,9840453,"Sao Neptune","01-Nov-2020","H-Line Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"18-Sep-2020",12.61,191.6,59906,,,"Capesize Bulker",,,,"Sao Neptune",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3007","Liberty 3 SA",,"South Korea",,"V7A2853"
16345357,9840465,"Sao Oasis","01-Jan-2021","H-Line Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"20-Nov-2020",12.14,191.6,59906,,,"Capesize Bulker",,,,"Sao Oasis",206380,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3008","LIBERTY 4 SA",,"South Korea",,"V7A2855"
16345360,9840477,"Sao Pearl","01-Mar-2021","H-Line Shipping","In Service",172521,,,,"Atlantic/Pacific",,,,12.38,191.6,59906,,,"Capesize Bulker",,,,"Sao Pearl",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3009","Liberty 5 SA",,"South Korea",,"V7A2854"
16345281,9824045,"Sao Heaven","01-Jun-2019","Polaris Shipping","In Service",172521,,,7446,"Atlantic/Pacific",,,"22-Mar-2019",12.16,191.6,59906,,,"Capesize Bulker",,,,"Sao Heaven",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3001","VP-22 Shipping Inc.",,"South Korea",,"V7A2303"
16345294,9824057,"Sao Indigo","01-Dec-2019","Polaris Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"27-Sep-2019",11.84,191.6,59906,,,"Capesize Bulker",,,,"Sao Indigo",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3002","VP-23 Shipping Inc.",,"South Korea",,"V7A2304"
16345302,9824069,"Sao Joy","01-Feb-2020","Polaris Shipping","In Service",172521,,,,"Atlantic/Pacific",,,,12.2,191.6,59906,,,"Capesize Bulker",,,,"Sao Joy",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3003","VP-24 Shipping Inc.",,"South Korea",,"V7A2305"
16345315,9824071,"Sao Karen","01-Apr-2020","Polaris Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"23-Jan-2020",12.59,191.6,59906,,,"Capesize Bulker",,,,"Sao Karen",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3004","VP-25 Shipping Inc.",,"South Korea",,"V7A2306"
16345373,9841342,"Sao Quixote","01-Apr-2021","Polaris Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"23-Jan-2021",12.63,,59906,,,"Capesize Bulker",,,,"Sao Quixote",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"S979","SQX Shipping Inc.",,"South Korea",,"3FML6"
16345386,9841354,"Sao Rose of Sharon","01-Jul-2021","Polaris Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"22-May-2021",12.72,,59906,,,"Capesize Bulker",,,,"Sao Rose of Sharon",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"S980","SRS SHIPPING INC",,"South Korea",,"3FOY2"
16345399,9841366,"Sao Sabia","01-Nov-2021","Polaris Shipping","In Service",172521,,,,"Atlantic/Pacific",,,"20-Aug-2021",11.89,,59906,,,"Capesize Bulker",,,,"Sao Sabia",206528,"1 x FP Propeller (Aft Centre) (mechanical), 59rpm",,,,,,,,,"S981","SSB SHIPPING INC",,"South Korea",,"3FWQ7"
16345407,9841378,"Sao Titan","01-Jan-2022","Polaris Shipping","In Service",172521,,,,,,,"13-Nov-2021",13.38,,,,,"Capesize Bulker",,,,"Sao Titan",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"S982","STT SHIPPING INC",,"South Korea",,"3ETY3"
16348903,9845128,"HL Venus","01-Jun-2019","H-Line Shipping","In Service",172497,,,7376.4,"Atlantic/Pacific",,,"20-Apr-2019",12.71,,60121,,,"Capesize Bulker",,,,"HL Venus",206538,"1 x FP Propeller (Aft Centre) (mechanical), 58.90rpm",,,,,,,,,"8004","HL VOYAGE 1 S.A.",,"South Korea",,"3ETY"
16348916,9845142,"HL Mercury","01-Oct-2019","H-Line Shipping","In Service",172497,,,,"Atlantic/Pacific",,,"27-Jul-2019",12.65,,60121,,,"Capesize Bulker",,,,"HL Mercury",,"1 x FP Propeller (Aft Centre) (mechanical), 58.90rpm",,,,,,,,,"8005","HL VOYAGE 2 S.A.",,"South Korea",,"3FXS"
16346912,9841586,"SM Gemini1","01-Jan-2020","Korea Line","In Service",172320,,,,"Atlantic/Pacific",,,"09-Nov-2019",12.13,,59996,,,"Bulker",,,,"SM Gemini1",210107,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"S997","SM GEMINI1 S.A.",,"South Korea",,"3FYA6"
16346925,9841598,"SM Gemini2","01-Mar-2020","Korea Line","In Service",172320,,,,"Atlantic/Pacific",,,"18-Jan-2020",12.36,,59996,,,"Bulker",,,,"SM Gemini2",210107,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"S998","SM GEMINI2 S.A.",,"South Korea",,"3FVP5"
16379310,9908619,"N/B Qingdao Beihai SB Qingdao OC325-9","01-Apr-2022","BoCom Leasing","On Order",167697,,,,,,,"09-Jan-2022",,,,,,"Diverse",,,,"N/B Beihai Shipyard OC325-9",214769,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,"Y",,,"Y",,,"OC325-9","Vloc Maritime 05 HK Ltd.",,"China P.R."
16379323,9908621,"N/B Qingdao Beihai SB Qingdao OC325-12","01-Sep-2022","BoCom Leasing","On Order",167697,,,,,,,,,,,,,"Diverse",,,,"N/B Beihai Shipyard OC325-12",214769,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,"Y",,,"Y",,,"OC325-12","Vloc Maritime 05 HK Ltd.",,"China P.R."
16345410,9841380,"N/B Hyundai Samho HI Yeongam S983","01-Apr-2022","Polaris Shipping","On Order",167697,,,,,,,,,,,,,"Capesize Bulker",,,,"N/B HYUNDAI SAMHO  SAMHO S983",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"S983",,,"South Korea"
16340552,9822255,"Sao Diana","01-Jul-2018","Polaris Shipping","In Service",160290,,,,"Atlantic/Pacific",,,"28-Apr-2018",11.92,,56873,,,"Capesize Bulker","24-Dec-2019",,,"Sao Diana",187148,"1 x FP Propeller (Aft Centre) (mechanical), 65.10rpm",,,,,,,,,"2947","VP-18 Shipping Inc.",,"South Korea",,"V7FA9"
16340565,9822267,"Sao Ebba","01-Nov-2018","Polaris Shipping","In Service",160290,,,7372,"Atlantic/Pacific",,,,11.93,,56873,,,"Capesize Bulker",,,,"Sao Ebba",187148,"1 x FP Propeller (Aft Centre) (mechanical), 65.10rpm",,,,,,,,,"2948","VP-19 Shipping Inc.",,"South Korea",,"V7A2061"
16340578,9822279,"Sao Fabian","01-Feb-2019","Polaris Shipping","In Service",160290,,,,"Atlantic/Pacific",,,,11.53,,56873,,,"Capesize Bulker",,,,"Sao Fabian",187148,"1 x FP Propeller (Aft Centre) (mechanical), 65.10rpm",,,,,,,,,"2949","VP-20 Shipping Inc.",,"South Korea",,"V7A2218"
16345278,9824033,"Sao Grace","01-Apr-2019","Polaris Shipping","Idle",159500,,,7446,"Atlantic/Pacific",,,"08-Feb-2019",12.15,191.6,59906,,,"Capesize Bulker",,,,"Sao Grace",206528,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"3000","VP-21 Shipping Inc.",,"South Korea",,"V7A2302"
16279522,9739525,"Berge Logan","01-Feb-2019","Berge Bulk","In Service",151969,,,,"Atlantic/Pacific",,,"03-Sep-2018",13.06,,56159,,"Y","Capesize Bulker","22-Mar-2019",,,"Berge Logan",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"13121071","Berge Logan Co Inc",,"Bermuda",,"MBZU9"
16279535,9739537,"Berge Mafadi","01-May-2019","Berge Bulk","In Service",151969,,,,"Atlantic/Pacific",,,,12.38,,56166,,"Y","Capesize Bulker","19-Jun-2019",,,"Berge Mafadi",,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"13121072","Berge Mafadi Co Inc",,"Bermuda",,"MBZV2"
16278004,9726803,"Stellar Banner","01-Jun-2016","Polaris Shipping","Total Loss",151596,,,,,,,,11.62,,50544,,,"Capesize Bulker",,,,"Stellar Banner",158098,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"2745","Vp-12 Shipping Inc.",,"South Korea",,"V7TC5"
16278017,9735775,"Stellar Crown","01-Jun-2017","Polaris Shipping","In Service",151596,,,,"Atlantic/Pacific",,,"14-Apr-2017",12.6,,50544,,,"Capesize Bulker","16-Jun-2020",,,"Stellar Crown",158098,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"2746","KSF Global No7-2 SA",,"South Korea",,"V7SW5"
16277252,9726798,"Stellar Ace","01-Dec-2015","Polaris Shipping","In Service",151596,,,,"Atlantic/Pacific",,,"04-Sep-2015",12.48,,50544,,,"Capesize Bulker","17-Feb-2020",,,"Stellar Ace",158098,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"2744","KSF Global No7-1 SA",,"South Korea",,"V7QW5"
16312612,9802138,"Akagisan","01-Aug-2019","Seno Kisen","In Service",136199,,,,"Atlantic/Pacific",,,"22-May-2019",12.35,,44977,,,"Diverse",,,,"Akagisan",177082,"1 x FP Propeller (Aft Centre) (mechanical), 67.30rpm",,,,,,,,,"441","ERICA NAVIGATION S.A.",,"Japan",,"D5UN8"
16312625,9802140,"NSU Brilliance","01-Dec-2019","NS United KK","In Service",136160,,,,"Atlantic/Pacific",,,"14-Sep-2019",11.58,,44977,,,"Capesize Bulker",,,,"NSU Brilliance",177082,"1 x FP Propeller (Aft Centre) (mechanical), 67.30rpm",,"Y",,,,,,,"442","LINDEN LINE S.A.",,"Japan",,"D5VF2"
16312609,9802126,"NSU Xanadu","01-Jun-2018","NS United KK","Idle",135953,,,,"Atlantic/Pacific",,,"28-Dec-2017",12.01,,44977,,,"Capesize Bulker","07-Mar-2020",,,"NSU Xanadu",,"1 x FP Propeller (Aft Centre) (mechanical), 67.30rpm",,"Y",,,,,,,"436","ERICA NAVIGATION S.A.",,"Japan",,"D5QG5"
16297821,9749879,"Cape Hayatomo","01-May-2017","Kaisho Shipping Co","In Service",135933,,,,"Atlantic/Pacific",,,"08-Feb-2017",11.96,,45298,,,"Capesize Bulker","05-Mar-2020",,,"Cape Hayatomo",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima",,,,,,,,,"410","KAISHO MARINE S.A.",,"Japan",,"3EWK8"
16312591,9749881,"Cape Esperanza","01-May-2019","K-Line","In Service",135810,,,,"Atlantic/Pacific",,,"14-Feb-2019",12.06,,45032,,,"Bulker","04-Dec-2019",,,"Cape Esperanza",177082,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima",,"Y",,,,,,,"411","Luna Barco SA",,"Japan",,"3ESR3"
16267466,9741762,"Stella Isabel","01-Aug-2015","Cara Shipping","In Service",135472,,,,"Pacific",,,,10.87,,53074,"Y","Y","Capesize Bulker",,,,"Stella Isabel",119752,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 65rpm, Ø10.25m",,,,,,,,,"OC25.0-9",,,"China P.R.",,"9V3391"
16267495,9741798,"Stella Daphne","01-Jul-2017","Cara Shipping","In Service",135472,,,,"Pacific",,,,10.71,,49175,"Y","Y","Capesize Bulker",,,,"Stella Daphne",119752,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 65rpm, Ø10.25m",,,,,,,,,"OC25.0-12","Stella Daphne Shipping Pte Ltd",,"China P.R.",,"9V3857"
16267479,9741774,"Mount Gongga","01-Nov-2015","Eastern Pacific Shpg","In Service",135472,,,,"Pacific",,,,11.4,,49175,"Y","Y","Diverse",,,,"Mount Gongga",119752,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 65rpm, Ø10.25m",,,,,,,,,"OC25.0-10","Mi-Das Line SA",,"Singapore",,"5LDE9"
16267482,9741786,"Mount Broad Peak","01-Oct-2016","Eastern Pacific Shpg","In Service",135472,,,,"Pacific",,,"27-Oct-2015",10.86,,49175,"Y","Y","Diverse",,,,"Mount Broad Peak",119752,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 65rpm, Ø10.25m",,,,,,,,,"OC25.0-11","KS Navigation SA",,"Singapore",,"5LDE8"
16247305,9695030,"Shandong He Xie","01-Nov-2014","Shandong Shipping","In Service",135462,,,,"Pacific",,,"05-Aug-2014",12.08,,53074,"Y","Y","Capesize Bulker","09-Oct-2019",,,"Shandong He Xie",117509,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø10.25m",,,,,,"Y",,,"OC25.0 1","Shandong Hexie Shipping Co. Limited",,"China P.R.",,"VRNT3"
16247318,9695092,"Shandong Xin Rui","01-Jan-2015","Shandong Shipping","In Service",135462,,,,"Pacific",,,,12.31,,53074,"Y","Y","Capesize Bulker","18-Jan-2020",,,"Shandong Xin Rui",117509,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø10.25m",,,,,,"Y",,,"OC25.0 2","Shandong Xinrui Shipping Co Limited",,"China P.R.",,"VRNV6"
16257041,9744398,"Houheng 5","01-Feb-2017","Henghou Industries","In Service",134900,,,,"Pacific",,,"30-Oct-2015",11.25,177.1,48486,,"Y","Capesize Bulker",,,,"Houheng 5",116878,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø10.50m",,,,,"Y",,,,"13121015","Henghou Trading (Hong Kong) Co Ltd",,"China P.R.",,"VRPJ8"
16257054,9744415,"Houheng 6","01-Sep-2017","Henghou Industries","In Service",134900,,,,"Pacific",,,"25-May-2016",11.4,177.1,48532,,"Y","Capesize Bulker",,,,"Houheng 6",116878,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø10.50m",,,,,"Y",,,,"13121016","Baixia (Hong Kong) Intl. Ltd.",,"China P.R.",,"VRRA5"
16286733,9747778,"FMG Nicola","01-Dec-2016","Fortescue Metals Grp","In Service",134840,,,,"Pacific",,,"26-Aug-2016",11.87,,49147,,"Y","Capesize Bulker",,,,"FMG Nicola",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"YZJ2014-1160","CLC VLOC-1 Ltd",,"Australia",,"VRQH3"
16286746,9747780,"FMG Grace","01-Feb-2017","Fortescue Metals Grp","In Service",134840,,,,"Pacific",,,"26-Oct-2016",11.79,,49158,,"Y","Capesize Bulker",,,,"FMG Grace",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"YZJ2014-1161","CLC VLOC-2 Ltd",,"Australia",,"VRQM7"
16286759,9747792,"FMG Sophia","01-Apr-2017","Fortescue Metals Grp","Idle",134840,,,,"Pacific",,,,11.33,,49201,,"Y","Capesize Bulker",,,,"FMG Sophia",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"YZJ2014-1162","CLC VLOC-3 Ltd",,"Australia",,"VRQQ4"
16286762,9747807,"FMG Sydney","01-Jun-2017","Fortescue Metals Grp","In Service",134840,,,,"Pacific",,,"22-Dec-2016",11.88,,49166,,"Y","Capesize Bulker",,,,"FMG Sydney",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"YZJ2014-1163","CLC VLOC-4 Ltd",,"Australia",,"VRQQ5"
16290664,9753569,"FMG Matilda","01-Dec-2017","Fortescue Metals Grp","In Service",134693,,,,"Pacific",,,"26-Apr-2017",11.99,,49045,,"Y","Capesize Bulker",,,,"FMG Matilda",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"14121003","CLC VLOC-5 Ltd",,"Australia",,"VRRD2"
16290677,9753571,"FMG David","01-Feb-2018","Fortescue Metals Grp","In Service",134693,,,,"Pacific",,,,11.75,,49053,,"Y","Capesize Bulker",,,,"FMG David",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"14121005","CLC VLOC-6 Ltd",,"Australia",,"VRRD4"
16290680,9753583,"FMG Amanda","01-Jun-2018","Fortescue Metals Grp","In Service",134693,,,,"Pacific",,,,11.96,,49034,,"Y","Capesize Bulker",,,,"FMG Amanda",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"14121006","CLC VLOC-7 Ltd",,"Australia",,"VRRD3"
16290693,9753595,"FMG Northern Spirit","01-Aug-2018","Fortescue Metals Grp","In Service",134693,,,,"Pacific",,,,11.76,,49053,,"Y","Capesize Bulker",,,,"FMG Northern Spirit",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 72rpm, Ø10.50m",,"Y",,,"Y",,,,"14121007","CLC VLOC-8 Ltd",,"Australia",,"VRRU4"
16253656,9709506,"Berge K2","01-Sep-2015","Berge Bulk","In Service",134693,,,,"Pacific",,,"27-Apr-2015",12.15,,49057,,,"Capesize Bulker","17-Apr-2019",,,"Berge K2",,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"13121008","Berge K2 Co Inc",,"Bermuda",,"2IPS3"
16253669,9709518,"Berge Makalu","01-Jan-2016","Berge Bulk","Idle",134693,,,,"Pacific",,,"08-Jun-2015",12.48,,49030,,,"Capesize Bulker","28-Apr-2019",,,"Berge Makalu",,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"13121009","Berge Makalu Company Inc.",,"Bermuda",,"2IPS5"
16253672,9709520,"Berge Cho Oyu","01-Mar-2017","Berge Bulk","In Service",134693,,,,"Pacific",,,"20-May-2016",12.53,,49303,,,"Capesize Bulker","02-Jun-2019",,,"Berge Cho Oyu",,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"13121010","Berge Cho Oyu Co Inc",,"Bermuda",,"MAIS5"
16253685,9709532,"Berge Annapurna","01-Jul-2017","Berge Bulk","In Service",134693,,,,"Pacific",,,"29-Sep-2016",12.17,,49303,,,"Capesize Bulker","10-Jun-2019",,,"Berge Annapurna",,"1 x FP Propeller (Aft Centre) (mechanical), 72rpm",,,,,,,,,"13121011","Berge Annapurna Co Inc",,"Bermuda",,"MAWN4"
16269394,9724829,"Tempo","01-Jun-2017","Sincere Navigation","In Service",134692,,,,"Pacific",,,,10.48,,53074,,"Y","Capesize Bulker","18-Mar-2020",,,"Tempo",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 60rpm, Ø10.25m",,"Y",,,,,,,"OC25.0-18","World Sea Navigation Ltd",,"Hong Kong",,"VRPS9"
16269402,9724831,"Tien Shan","01-Mar-2018","Sincere Navigation","In Service",134692,,,,"Pacific",,,,11.44,,48628,,"Y","Capesize Bulker","23-Sep-2020",,,"Tien Shan",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 60rpm, Ø10.25m",,"Y",,,,,,,"OC25.0-19","Ocean Grace Ltd",,"Hong Kong",,"VRQV2"
16285286,9731767,"Ocean Pacific","01-May-2016","Ocean Longevity","In Service",134692,,,,"Pacific",,,,10.7,,49015,,"Y","Bulker",,,,"Ocean Pacific",122148,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 65rpm, Ø10.25m",,,,,"Y",,,,"OC25.0-16","OCEAN PACIFIC MARITIME INC",,"Hong Kong",,"VROZ3"
16285299,9731779,"Ocean Atlantic","01-Mar-2017","Ocean Longevity","Idle",134692,,,,"Pacific",,,,10.98,,49007,,"Y","Bulker",,,,"Ocean Atlantic",122148,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 84rpm, Ø10.25m",,,,,"Y",,,,"OC25.0-17","OCEAN ATLANTIC NAVIGATION INC.",,"Hong Kong",,"VRPT9"
16247321,9702649,"Shandong Zheng Tong","01-Apr-2015","Shandong Shipping","In Service",133524,,,,"Pacific",,,,11.94,,49158,"Y","Y","Capesize Bulker","26-Apr-2020",,,"Shandong Zheng Tong",113249,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, Ø10.25m",,,,,,"Y",,,"OC25.0-5",,,"China P.R.",,"VROD2"
16247334,9702651,"Shandong Ren He","01-May-2015","Shandong Shipping","In Service",133524,,,,"Pacific",,,"29-Dec-2014",12.1,,49158,"Y","Y","Capesize Bulker","13-Apr-2020",,,"Shandong Ren He",113249,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 65rpm, Ø10.25m",,,,,,"Y",,,"OC25.0-6",,,"China P.R.",,"VROJ3"
16256194,9700158,"Stellar Venture","01-Sep-2014","Polaris Shipping","In Service",133380,,,6702.8,"Atlantic/Pacific",,,,11.8,,48290,,"Y","Capesize Bulker","08-Nov-2019",,,"Stellar Venture",150759,"1 x FP Propeller (Aft Centre) (mechanical), 58rpm",,,,,,,,,"S699","SVE SHIPPING INC.",,"South Korea",,"3EYF7"
16256202,9700160,"Stellar Way","01-Nov-2014","Polaris Shipping","In Service",133380,,,6702.8,"Atlantic/Pacific",,,,11.54,,48290,,"Y","Capesize Bulker","09-Oct-2019",,,"Stellar Way",150759,"1 x FP Propeller (Aft Centre) (mechanical), 58rpm",,,,,,,,,"S700","WAY SHIPPING INC.",,"South Korea",,"3FDC6"
16256215,9700172,"Stellar Young","01-Dec-2014","Polaris Shipping","In Service",133380,,,6702.8,"Atlantic/Pacific",,,,10.98,,48290,,"Y","Capesize Bulker","02-Dec-2019",,,"Stellar Young",150759,"1 x FP Propeller (Aft Centre) (mechanical), 58rpm",,,,,,,,,"S701","SYO SHIPPING INC.",,"South Korea",,"3EJX9"
