"Listing"

"WFR Listing"
"Created 16 February 2022 17:56"


"CVN","IMO Number","MMSI (Maritime Mobile Service Identity)","Type at Sale","Name at Sale","Dwt","Built","Builder","En. Bloc.","En. Bloc. No.","Sale Date","Currency","Price (Sale)","Buyers","Buyer Country/Region","Sellers","Seller Country/Region","Old Type","Demo Location","Year Rebuilt Convert","LDT","Demo $/LDT","Contract Date","Demo Date","Price (NB)","Currency (NB)","Gear (Ind)","Holds Total No","Hatches Total No","Strengthened for Ore","Grain Capacity (cu m)","Great Lakes Fitted","Great Lakes Only","Demo Buyer","Sale Teu Total Cap","Capacity (cu m)","Sale Dwt Tonnes","Sale Gt","Vessel Age At Sale"
12609855,9163491,511100592,"Bulk","Wajed",45621,1998,"Tsuneishi Zosen",,,"07-Dec-2021","USD",10.2,"Undisclosed interests","Unknown","Unimed Navigation","Romania",,,,7528,,"01-Apr-1996",,,,"Y",5,5,,57208,"N","N",,,,45621,26028,23
16146031,9515539,273292290,"Bulk","Targa",28419,2009,"Imabari SB (Imabari)",,,"07-Dec-2021","USD",14.1,"European interests","Unknown","Meadway Shpg. & Trdg","Greece",,,,,,"01-Jan-2006",,,,"Y",5,5,,37320,,"N",,,,28419,17018,12
12757899,9237199,353381000,"Bulk","Xiang Hua",53350,2003,"Kanasashi K.K.",,,"07-Dec-2021","USD",11.2,"Undisclosed interests","Unknown","Han Yang Shpg","Hong Kong",,,,,,"25-Aug-2000",,,,"Y",5,5,,68259,,"N",,,,53350,29862,18
16048571,9403607,372459000,"Bulk","Cape Treasure",180201,2007,"Koyo Dock",,,"07-Dec-2021","USD",21.5,"South Korean interests","South Korea","Keiyo Kisen KK","Japan",,,,21500,,"01-Jan-2005",,,,"N",9,9,,199725,"N","N",,,,180201,90085,14
15699521,9284489,636021301,"Bulk","Fareast Hope",55628,2004,"Oshima Shipbuilding",,,"06-Dec-2021","USD",14.7,"Chinese interests","China P.R.","Jiangsu Fareast Shpg","China P.R.",,,,,,"01-Jul-2003",,,,"Y",5,5,,69872,"N","N",,675,,55628,30619,17
15321729,9283849,352368000,"Bulk","Universe Kaisa",28492,2004,"Imabari SB (Imabari)",,,"06-Dec-2021","USD",8.2,"Undisclosed interests","Unknown","Shenzhen Shenyue Mar","China P.R.",,,,,,"27-Sep-2002",,,,"Y",5,5,,37523,,"N",,,,28492,16954,17
12729333,9235957,,"Bulk","Bao Da",28107,2001,"Bohai Shipbuilding",,,"06-Dec-2021","USD",6,"Greek interests","Greece","Hubei Qin Tai Ltd","China P.R.",,,,7238,,"30-Nov-1999",,,,"Y",5,5,,37415,"N","N",,,,28107,17784,20
16105296,9469493,477434400,"Bulk","Orient Union",79754,2011,"Fujian Crown Ocean",,,"05-Dec-2021","USD",17.5,"Chinese interests","China P.R.","Tongli Shipping","China P.R.",,,,13252,,"31-Aug-2007",,43,"$m","N",7,7,,94012,,,,,,79754,43717,10
16426094,9932127,,"Bulk","N/B Jiangmen Nanyang N183",40500,2022,"Jiangmen Nanyang",,,"03-Dec-2021","USD",28.5,"German interests","Germany","Nisshin Shipping","Japan",,,,,,"01-May-2021",,,,"Y",5,5,,49207,,,,,,39300,25189,0
16088485,9490703,636021418,"Bulk","Belnor*",58018,2010,"Sinopacific Dayang",,6460.01,"03-Dec-2021",,,"Clients of Costamare Shipping","Greece","Belships","Norway",,,,11150,,"31-May-2007",,,,"Y",5,5,,71549,,"N",,,,58018,32837,11
16088472,9490648,636021419,"Bulk","Belstar*",58018,2009,"Sinopacific Dayang","#",6460.02,"03-Dec-2021",,,"Clients of Costamare Shipping","Greece","Belships","Norway",,,,11150,,"31-May-2007",,,,"Y",5,5,,71549,,"N",,,,57970,32837,12
12625897,9156761,374177000,"Bulk","Bao Teng",24086,1997,"Saiki Hvy. Ind.",,,"01-Dec-2021","USD",5,"Undisclosed interests","Unknown","Hubei Qin Tai Ltd","China P.R.",,,,,,"15-Oct-1996",,,,"Y",4,4,,30978,,,,210,,24086,14783,24
16139804,9521825,563144700,"Bulk","Raba",17074,2012,"Taizhou Sanfu",,,"01-Dec-2021",,,"Clients of Oslo Bulk Shpg","Norway","Polish Steamship Co","Poland",,,,,,"28-Apr-2008",,28.5,"$m","Y",5,5,,,"Y",,,,,17074,13579,9
16250613,9679385,538005156,"Bulk","HTC Delta",56533,2014,"Taizhou Sanfu",,,"01-Dec-2021","USD",17.9,"Chinese interests","China P.R.","CE Line Holding","Hong Kong",,,,,,"01-Mar-2012",,27.5,"$m","Y",5,5,,71634,,,,,,56533,32987,7
16092558,9468126,538004224,"Bulk","Diamond Stars",55389,2011,"Bulyard SB",,,"01-Dec-2021","USD",17,"European interests","Unknown","Inci Gemi","Turkey",,,,,,"28-Jun-2007",,,,"Y",5,5,,72062,,,,,,55389,31617,10
16323784,,413241520,"Bulk","Kai Hang 5",19045,2008,"Zhejiang Weihua",,,"01-Dec-2021","RMB",15,"Chinese interests","China P.R.","Beihai Kaihang Shpg","China P.R.",,,,4677,,"01-Jan-2006",,,,"N",4,4,,,,,,,,19045,12186,13
12498699,9078335,373349000,"Bulk","Universe Alliance",28510,1994,"Kanda Zosensho",,,"01-Dec-2021","USD",5,"Undisclosed interests","Unknown","Greatsources Shpg","China P.R.",,,,6300,,,,,,"Y",5,5,,37694,,,,,,28510,17428,27
59522063,9522063,229730000,"Dry Genl","Hidalga",11781,2009,"Zhejiang Aoli",,,"01-Dec-2021",,,"Undisclosed interests","Unknown","Unknown","Unknown",,,,,,"01-Jan-2006",,,,"Y",3,3,,14780,,"N",,,,11781,7988,12
16198377,9595175,636017898,"Bulk","Ocean Galaxy",37193,2011,"Hyundai Mipo",,,"30-Nov-2021","USD",16,"Clients of Maryam Shippping","U.A.E.","First Marine","Japan",,,,,,"22-Oct-2010",,,,"Y",5,5,,47899,,"N",,,,37193,22662,10
16261435,9738208,636021403,"Bulk","Star Artemis*",63205,2015,"Sinopacific Dayang",,6457.01,"30-Nov-2021","USD",53,"Greek interests","Greece","Grieg Star","Norway",,,,,,"05-Jun-2013",,,,"Y",5,5,,77300,,,,,,63205,35873,6
16261448,9738210,636021399,"Bulk","Star Eos*",63132,2015,"Sinopacific Dayang","#",6457.02,"30-Nov-2021",,,"Greek interests","Greece","Grieg Star","Norway",,,,,,"05-Jun-2013",,,,"Y",5,5,,77300,,,,,,63132,35873,6
16313877,9780316,356623000,"Bulk","New Face",38230,2017,"Shin Kochi Jyuko",,,"29-Nov-2021","USD",27,"Greek interests","Greece","Toda Kisen KK","Japan",,,,,,"01-Apr-2015",,,,"Y",5,5,,49758.93,,,,,,38230,24655,4
16313864,9780304,636021502,"Bulk","New Days",38230,2017,"Shin Kochi Jyuko",,,"25-Nov-2021","USD",27,"Clients of Stellar Navigation","Georgia","Toda Kisen KK","Japan",,,,,,"01-Apr-2015",,,,"Y",5,5,,49758.93,,,,,,38230,24655,4
16408629,9926520,,"Bulk","N/B Namura Shipbuilding 503",181291,2022,"Namura Shipbuilding",,,"25-Nov-2021","USD",59,"Undisclosed interests","Unknown","Namura Shipbuilding","Japan",,,,,,"01-Sep-2020",,,,"N",9,9,,,,,,,,181500,,0
16266519,9711432,563146400,"Bulk","Noni",61631,2015,"Nantong COSCO KHI",,,"25-Nov-2021","USD",27.5,"Clients of Pacific Rim Shipping","Singapore","Nomikos Transworld","Greece",,,,,,"01-Jun-2013",,,,"Y",5,5,,77546.3,,,,,,61631,34619,6
16153550,9526710,538009787,"Bulk","Royal Justice",36976,2012,"Saiki Hvy. Ind.",,,"24-Nov-2021","USD",18.5,"Greek interests","Greece","Marubeni Corp","Japan",,,,,,"30-Jun-2008",,,,"Y",5,5,,45791,,,,,,36976,22866,8
59569217,9569217,412473020,"Bulk","Guang Zhou Fa Zhan 5",56971,2010,"Jiangsu Hantong HI",,,"23-Nov-2021","USD",20,"Chinese interests","China P.R.","Guangzhou D. S.","China P.R.",,,,,,"01-Dec-2006",,,,"Y",5,5,,71634,,"N",,,,56971,32874,11
15589271,9304942,352001065,"Bulk","China Steel Realist",203512,2007,"CSBC (Kaohsiung)",,,"23-Nov-2021","USD",20,"Zhejiang Xiehai Shpg","China P.R.","China Steel Express","Taiwan",,,,27323,,"12-Sep-2003",,,,"N",9,9,,204758,"N","N",,,,203512,104352,14
16432253,,413368990,"Bulk","Fu Shun 399",25943,2017,"Yangzhou Wanlong",,,"20-Nov-2021","RMB",10.2,"Chinese interests","China P.R.","Unknown Chinese","China P.R.",,,,,,"01-Jan-2015",,,,"N",,,,,,,,,,25943,17166,4
16370317,9864887,538009664,"Bulk","Dry Beam Neo*",38180,2019,"Shin Kochi Jyuko",,6452.01,"19-Nov-2021","USD",30,"Undisclosed interests","Unknown","Libera Corporation","Japan",,,,8711,,"01-Nov-2015",,,,"Y",5,5,,49759,,,,,,38180,24667,1
16370320,9864899,538009798,"Bulk","Fragrant Athena*",38131,2020,"Shin Kochi Jyuko",,6452.02,"19-Nov-2021","USD",30,"Undisclosed interests","Unknown","Libera Corporation","Japan",,,,,,"01-Nov-2015",,,,"Y",5,5,,49759,,,,,,38131,24667,1
16195747,9604653,373229000,"Bulk","SM Aurora",81970,2012,"Jiangsu Eastern",,,"19-Nov-2021","USD",20.65,"Chinese interests","China P.R.","Sammok Shipping Co.","South Korea",,,,,,"01-Jun-2010",,,,"N",7,7,,98514,,"N",,,,81970,44737,9
16251715,9805661,538009838,"Bulk","Nord Colorado",60396,2018,"Oshima Shipbuilding",,,"18-Nov-2021","USD",32,"Undisclosed interests","Unknown","Norden A/S","Denmark",,,,,,"04-Feb-2014",,,,"Y",5,5,,76302,,,,,,60396,34241,3
16205789,9580950,414011000,"Bulk","Fu Heng Shan",57034,2011,"Jiangsu Hantong HI",,,"16-Nov-2021","USD",20,"Clients of Pingtan Haoheng","China P.R.","COSCO Shpg Spec","China P.R.",,,,,,"01-Feb-2009",,,,"N",5,5,,71634,,,,,,57034,32873,10
16135280,9445021,356476000,"Bulk","Lake Dany",28358,2008,"Shimanami Shipyard",,,"15-Nov-2021","USD",11.9,"Undisclosed interests","Unknown","Yawatahama Kisen","Japan",,,,,,"01-Jan-2006",,,,"Y",5,5,,37304,,"N",,,,28358,17018,13
16192962,9599171,636093061,"Bulk","Bunji",98704,2013,"Tsuneishi Zhoushan",,,"15-Nov-2021","USD",23,"Clients of Oldendorff Carriers","Germany","Kambara Kisen KK","Japan",,,,,,"10-Jun-2010",,,,"N",7,7,,113237,,,,,,98704,51905,8
16173608,9575163,538007194,"Bulk","Star Crios",63301,2012,"Sinopacific Dayang",,,"15-Nov-2021","USD",21.5,"Greek interests","Unknown","GriegMaas AS","Norway",,,,11621,,"01-Jul-2010",,,,"Y",5,5,,77345,,"N",,,,63301,35812,9
12758009,9262560,636021415,"Bulk","Diamond Land",35079,2004,"Jiangdu Yahai",,,"15-Nov-2021","USD",15.8,"Clients of MSC","Italy","Vineta Bereederungs","Germany",,,,,,"29-Aug-2000",,,,"Y",9,9,,45069,,"N",,1520,,35079,24918,17
16279780,9737694,636017492,"Bulk","Nautical Alice",63580,2016,"Jiangsu New Hantong",,,"15-Nov-2021","USD",28.5,"Far Eastern interests","Unknown","Nautical Bulk","Bermuda",,,,,,"01-Dec-2013",,,,"Y",5,5,,78000,,,,,,63580,36324,5
16429024,,413274260,"Bulk","Yun Hong 1",10578,2020,"Lianyungang MRMT",,,"15-Nov-2021","RMB",7.84,"Chinese interests","China P.R.","Unknown Chinese","China P.R.",,,,,,"01-Jan-2018",,,,"N",,,,,,,,,,10578,8030,0
15794143,9326160,538009791,"Bulk","Yutai Ambitions",77283,2008,"Oshima Shipbuilding",,,"12-Nov-2021","USD",18,"Greek interests","Greece","Taiship Development","Hong Kong",,,,,,"20-Jul-2004",,,,"N",7,7,,90588,"N","N",,,,77283,39999,12
16255342,9702493,538005964,"Bulk","Soho Merchant*",63800,2015,"Chengxi Shipyard",,6443.02,"12-Nov-2021","USD",25,"Clients of Costamare Shipping","Greece","Raven Capital Mgmt","United States",,,,,,"28-Jun-2013",,25.5,"$m","Y",5,5,,78772,,,,,,63800,36332,6
16288737,9735945,538006157,"Bulk","Soho Trader*",63473,2015,"Jiangsu New YZJ",,6443.01,"12-Nov-2021","USD",25,"Clients of Costamare Shipping","Greece","Raven Capital Mgmt","United States",,,,,,"01-Jan-2013",,,,"Y",5,5,,78500,,,,,,63473,36426,6
16208672,8672079,413358770,"Bulk","Tai He Zi Jin",27394,2011,"Jiangsu Longchuan",,,"11-Nov-2021","RMB",60,"Chinese interests","China P.R.","Jiangsu Taihe","China P.R.",,,,,,"01-Jan-2008",,,,"N",4,4,,,,,,,,27394,16989,10
16271205,8672550,413449640,"Bulk","Zhong Xing Da 98",37411,2013,"Hexing Shipyard",,,"11-Nov-2021","RMB",90,"Clients of Zhejiang Zhongmao","China P.R.","Zhejiang Zhongyi","China P.R.",,,,,,"01-Jan-2011",,,,"N",5,5,,,"N","N",,,,37411,23642,8
16173624,9575187,538007190,"Bulk","Star Damon",63301,2012,"Sinopacific Dayang",,,"11-Nov-2021","USD",22.5,"Clients of Costamare Shipping","Greece","Grieg Star","Norway",,,,11621,,"01-Jul-2010",,,,"Y",5,5,,77345,,"N",,,,63301,35812,9
16091614,9476460,229207000,"Bulk","Mayfair Spirit",93257,2011,"Jiangsu New YZJ",,,"10-Nov-2021","USD",19,"Undisclosed interests","Unknown","Rimorchiato. Riuniti","Italy",,,,,,"22-Jun-2007",,,,"N",7,7,,110330,,"N",,,,93257,51255,10
16101030,9467627,636018330,"Bulk","Orient Accord*",33755,2010,"Weihai Samjin SY",,6445.01,"09-Nov-2021","USD",72,"Clients of Union Maritime","United Kingdom","Harworth Shipping","Isle of Man",,,,,,"31-Dec-2007",,35,"$m","Y",5,5,,46284,,,,,,33755,23368,10
16100970,9467574,636018332,"Bulk","Orient Trader*",33755,2010,"Weihai Samjin SY","#",6445.02,"09-Nov-2021",,,"Clients of Union Maritime","United Kingdom","Harworth Shipping","Isle of Man",,,,,,"10-Aug-2007",,35,"$m","Y",5,5,,46284,,,,,,33755,23368,11
16100996,9467598,636018393,"Bulk","Orient Transit*",33755,2010,"Weihai Samjin SY","#",6445.03,"09-Nov-2021",,,"Clients of Union Maritime","United Kingdom","Harworth Shipping","Isle of Man",,,,,,"10-Aug-2007",,35,"$m","Y",5,5,,46284,,,,,,33755,23368,11
16100967,9467562,636018331,"Bulk","Orient Tiger*",33755,2011,"Weihai Samjin SY","#",6445.04,"09-Nov-2021",,,"Clients of Union Maritime","United Kingdom","Harworth Shipping","Isle of Man",,,,,,"10-Aug-2007",,35,"$m","Y",5,5,,46284,,,,,,33755,23368,10
16100983,9467586,636018392,"Bulk","Orient Trail*",33762,2011,"Weihai Samjin SY","#",6445.05,"09-Nov-2021",,,"Clients of Union Maritime","United Kingdom","Harworth Shipping","Isle of Man",,,,,,"10-Aug-2007",,35,"$m","Y",5,5,,46284,,,,,,33762,23426,10
16187397,9592070,477250900,"Bulk","Ocean Rosemary",82265,2013,"Dalian Shipbuilding",,,"09-Nov-2021","USD",23,"Undisclosed interests","Unknown","Far East Leasing","China P.R.",,,,,,"24-May-2010",,,,"N",7,7,,97138,,,,,,82265,44543,8
16188015,9592032,414585000,"Bulk","Shandong Chong Wen",76098,2011,"Hudong Zhonghua",,,"09-Nov-2021","USD",19.64,"Client sof Hainan Zhenzhong","China P.R.","Shandong Shipping","China P.R.",,,,12900,,"20-Apr-2010",,35,"$m","N",7,7,,90540,,,,,,76098,41254,10
12618165,9153111,374416000,"Bulk","Blueways",46658,1998,"Mitsui SB (Tamano)",,,"09-Nov-2021","USD",8,"Undisclosed interests","Unknown","Sea Plain Shipping","China P.R.",,,,7770,,"24-Jul-1996",,2.5,"JPYbn","Y",5,5,,59820,,"N",,,,46658,27011,23
12693625,9209532,419001683,"Bulk","Braveheart",74117,2001,"Imabari SB Marugame",,,"08-Nov-2021","USD",13,"Clients of Vridhi Maritime","India","Nomikos Transworld","Greece",,,,10428,,"31-Mar-1999",,,,"N",7,7,,89158,"N","N",,,,74117,38888,20
16105959,9460526,352590000,"Bulk","Sunleaf Grace",61683,2011,"Oshima Shipbuilding",,,"02-Nov-2021","USD",22,"Undisclosed interests","Unknown","Toko Kisen Y.K.","Japan",,,,,,"27-Mar-2006",,,,"Y",5,5,,76912,,"N",,,,61683,33900,10
16156148,9546796,305535000,"Bulk","Ortolan Beta Strait",29975,2010,"Yangzhou Guoyu SB",,,"02-Nov-2021","USD",11.8,"Undisclosed interests","Unknown","Carsten Rehder","Germany",,,,9199,,"19-Sep-2008",,,,"Y",6,6,,39074,"Y",,,,,29975,20535,11
12513969,9085675,667001738,"Bulk","Berna",21964,1995,"Saiki Hvy. Ind.",,,"02-Nov-2021","USD",6,"Undisclosed interests","Unknown","Tolunay Ship Mgmt","Turkey",,,,5309,,,,,,"Y",4,4,"N",29254,,"N",,,,21964,13865,26
16070501,9497854,636021350,"Bulk","Sophia N",56868,2009,"CSC Qingshan SY",,,"02-Nov-2021","USD",17.5,"Chinese interests","China P.R.","Nomikos Transworld","Greece",,,,,,"09-Feb-2007",,,,"Y",5,5,,71634,"N","N",,,,56868,32957,12
12675397,9191448,314590000,"Bulk","Lilian",24838,1999,"Shikoku Dock.",,,"02-Nov-2021","USD",6.8,"Undisclosed interests","Unknown","Lemar Shipping","Greece",,,,,,"25-Dec-1997",,,,"Y",4,4,,32341,,,,,,24838,15137,22
16415414,9935454,352898768,"Bulk","N/B Yangzi-Mitsui SB YZJ2015-2686",82278,2022,"Yangzi-Mitsui SB",,,"02-Nov-2021","USD",38.5,"Greek interests","Greece","Fuyo Kaiun","Japan",,,,,,"01-Aug-2020",,,,"N",7,7,,97278,,,,,,82000,,0
16187700,9611292,229677000,"Bulk","Nina Marie",35974,2012,"Zhong Chuan H.I.",,,"01-Nov-2021","USD",17.5,"Clients of Alliance Maritime","Netherlands","MINSHIP","Germany",,,,10167,,"27-May-2010",,,,"Y",5,5,,46748,,,,,,35974,24245,9
16187713,9628817,636021348,"Bulk","Renate",35946,2013,"Zhong Chuan H.I.",,,"01-Nov-2021","USD",18,"Clients of Load Line","Greece","MINSHIP","Germany",,,,,,"27-May-2010",,,,"Y",5,5,,46748,,,,,,35946,24245,8
16288311,9731705,405000345,"Bulk","Daniela Oetker",61288,2015,"Shin Kasado Dock",,,"01-Nov-2021","USD",29.8,"Clients of Meghna Marine","Bangladesh","A.O. Schifffahrt","Germany",,,,,,"01-Nov-2013",,,,"Y",5,5,,77674,,,,,,61288,34748,6
16178766,9610224,314601000,"Bulk","Crest Navigator",36360,2012,"Shikoku Dock.",,,"01-Nov-2021","USD",21.5,"Clients of Onexes Maritime","Sweden","Eiko Kisen","Japan",,,,,,"01-Nov-2007",,,,"Y",5,5,,47089,,"N",,,,36360,21699,9
16124963,9481958,636018946,"Bulk","Dory",34601,2010,"SPP Tongyoung SY",,,"01-Nov-2021","USD",16.5,"Clients of Schulte Group","Germany","Tufton","United Kingdom",,,,,,"01-Dec-2007",,,,"Y",5,5,,48765,,,,,,34601,22988,10
16073102,9433602,210354000,"Bulk","Key Discovery",82152,2010,"Tsuneishi Zosen",,,"29-Oct-2021","USD",24.5,"Clients of Swiss Marine Inc.","Greece","Kitaura Kaiun KK","Japan",,,,,,"23-Feb-2007",,,,"N",7,7,,97233,"N","N",,,,82152,43012,10
16219157,9642485,636021334,"Bulk","SITC Huashan",76249,2012,"Zhejiang Yangfan",,,"29-Oct-2021","USD",22,"Undisclosed interests","Unknown","SITC","China P.R.",,,,,,"20-Aug-2010",,,,"N",7,7,,91282,,,,,,76249,41684,9
15937447,9342750,352898784,"Bulk","Gold Gemini",52050,2006,"I.H.I. (Yokohama)",,,"28-Oct-2021","USD",11,"Undisclosed interests","Unknown","Fair Ship Management","South Korea",,,,,,"01-Oct-2004",,,,"Y",5,5,,65181,,"N",,,,52050,29407,15
16357697,9860960,636019509,"Bulk","MP The Hightower*",209191,2020,"Yangzi Xinfu SB",,6444.01,"28-Oct-2021","USD",65,"Clients of Eastern Pacific","Singapore","Mangrove Partners","United States",,,,,,"01-Jan-2018",,,,"N",9,9,,,,,,,,209191,107720,1
16357684,9860958,636019508,"Bulk","MP The Kraft*",209199,2020,"Yangzi Xinfu SB",,6444.02,"28-Oct-2021","USD",65,"Clients of Eastern Pacific","Singapore","Mangrove Partners","United States",,,,,,"01-Jan-2018",,,,"N",9,9,,,,,,,,209199,107720,1
16212011,9602679,636092675,"Bulk","Nordic Malmoe",35038,2012,"Nantong Jinghua",,,"26-Oct-2021","USD",16.7,"Undisclosed interests","Unknown","Nordic Hamburg","Germany",,,,,,"01-Apr-2010",,,,"Y",5,5,,46762,,"N",,,,35038,24212,9
15699655,9271511,538005613,"Bulk","Federal Danube*",37116,2004,"New Century SB",,6431.01,"25-Oct-2021","USD",23,"Undisclosed interests","Unknown","Fednav","Canada",,,,9683,,"01-Apr-2000",,,,"Y",6,6,,42778.47,"Y","N",,,,37116,22654,17
12742879,9230000,538005612,"Bulk","Federal Elbe*",37058,2003,"New Century SB","#",6431.02,"25-Oct-2021",,,"Undisclosed interests","Unknown","Fednav","Canada",,,,9588,,"30-Apr-2000",,,,"Y",6,6,,42778.7,"Y","N",,,,37073,22654,17
15338743,9267625,525120022,"Bulk","Hamda",91438,2003,"Imabari SB Marugame",,,"24-Oct-2021","USD",15.3,"Clients of Gurita Lintas","Indonesia","Aswan Shipping","Turkey",,,,,,"01-Oct-2001",,,,"N",7,7,,112883,"N","N",,,,91438,52941,18
15820301,9329423,538007692,"Bulk","Super Lydia",37406,2007,"Saiki Hvy. Ind.",,,"24-Oct-2021","USD",13.4,"Undisclosed interests","Unknown","Taylor Maritime","Hong Kong",,,,,,"18-Feb-2005",,,,"Y",5,5,,46030,,,,,,37406,22698,13
16165245,9551351,636020550,"Bulk","Lopi",28346,2010,"I-S Shipyard",,,"23-Oct-2021","USD",15.5,"Clients of Graham Shipping","Greece","Dalomar Shipping","Greece",,,,6407,,"01-Apr-2008",,,,"Y",5,5,,37321,,"N",,,,28346,17018,11
16124589,9502647,538009777,"Bulk","Shandong Hai Chang",75200,2011,"Jinglu Shipyard",,,"22-Oct-2021","USD",16.73,"Undisclosed interests","Unknown","Shandong Shipping","China P.R.",,,,,,"31-Dec-2007",,,,"N",7,7,,90136,"N","N",,,,75200,41101,9
16225545,9642215,563145600,"Bulk","Kanoura",61396,2013,"Iwagi Zosen",,,"22-Oct-2021","USD",28,"Clients of Spring Valley","Singapore","Meiho Kaiun","Japan",,,,,,"01-Aug-2011",,,,"Y",5,5,,77674,,"N",,,,61396,34794,8
16154410,9473676,563146800,"Bulk","Global Passion",33686,2011,"Shin Kochi Jyuko",,,"20-Oct-2021","USD",17.5,"Undisclosed interests","Unknown","Nippon Yusen Kaisha","Japan",,,,7276,,"01-Apr-2008",,,,"Y",5,5,,44642,,"N",,,,33686,21192,10
12440351,8821149,352001109,"Bulk","Bei Lun Hai 9",69703,1989,"Imabari SB Marugame",,,"20-Oct-2021","RMB",30.03,"Clients of Zhejiang Yihe","China P.R.","Ningbo Longsheng Sh.","China P.R.",,,,9543,,,,,,"N",7,7,"Y",81246,"N","N",,,,69703,36269,32
16211377,9626546,414057000,"Bulk","Shandong Hai Sheng",56532,2011,"Yangzhou Guoyu SB",,,"20-Oct-2021","RMB",110.1,"Clients of Hebei FTZ Dejia","China P.R.","Shandong Shipping","China P.R.",,,,,,"01-Dec-2009",,,,"Y",5,5,,71634,,"N",,,,56532,32960,9
16165324,9589736,563144800,"Bulk","Queen Asia",28425,2011,"I-S Shipyard",,,"20-Oct-2021","USD",15,"Clients of Zeaborn","Germany","TS Maritime","South Korea",,,,,,"01-Jul-2008",,,,"Y",5,5,,37360,,"N",,,,28425,17027,10
16080342,9443384,352898749,"Bulk","Tiwai Point",32919,2009,"Jiangmen Nanyang",,,"20-Oct-2021",,,"Clients of Runchen Gangxiang","China P.R.","Pacific Basin Shpg","Hong Kong",,,,,,"13-Apr-2007",,22,"$m","Y",5,5,,43127,,"N",,,,32919,20987,11
16381326,,413202460,"Bulk","Sheng Jia He 1",22817,2010,"Huajie Shipbuilding",,,"20-Oct-2021","RMB",46.1,"Chinese interests","China P.R.","Dandong Shengjiahe","China P.R.",,,,,,"01-Jan-2008",,,,"N",4,4,,,,,,,,22817,13654,10
16296040,9723148,352001035,"Bulk","Lena B",81922,2017,"Tsuneishi Zhoushan",,,"19-Oct-2021","USD",35.2,"SNP Shipping Service","India","Kambara Kisen KK","Japan",,,,,,"01-Oct-2013",,,,"N",7,7,,97246,,,,,,81922,43036,4
12543845,9137430,341356000,"Bulk","Stony Lake",45269,1997,"Jiangnan Shipyard",,,"19-Oct-2021","USD",6.5,"Undisclosed interests","Unknown","Al Shumookh Const.","U.A.E.",,,,9563,,"28-Oct-1994",,23,"$m","Y",5,5,,57998,,,,,,45269,27552,24
16202575,9607100,353178000,"Bulk","Ikan Selayang",56139,2013,"Mitsui SB (Tamano)",,,"18-Oct-2021","26.5",,"Undisclosed interests","Unknown","Murakami Sekiyu","Japan",,,,8500,,"01-Sep-2010",,,,"Y",5,5,,71345,,"N",,,,56139,31775,8
12716283,9219020,636021243,"Bulk","Bluemoon",170089,2002,"I.H.I. (Kure)",,,"18-Oct-2021","USD",15.75,"Chinese interests","China P.R.","Alcyon Shpg.","Greece",,,,,,"24-Sep-1999",,35,"$m","N",9,9,"Y",186675,"N","N",,,,170089,84448,19
16278091,9728332,477314800,"Bulk","Xing Ning Hai",34443,2015,"Namura Shipbuilding",,,"15-Oct-2021","USD",23,"Undisclosed interests","Unknown","Fortune Ocean Shpg","China P.R.",,,,8214,,"01-Nov-2013",,,,"Y",5,5,,44146.9,,,,,,34443,21532,6
16050329,9397846,636021300,"Bulk","Cape Garland",178394,2009,"Mitsui SB (Chiba)",,,"15-Oct-2021","USD",32,"Chinese interests","China P.R.","Mitsubishi Corp","Japan",,,,23882,,"01-Dec-2005",,,,"N",9,9,,197392,,,,,,178394,92278,12
16229943,9665932,370333000,"Bulk","Ibis Wind",82937,2013,"Sanoyas Shipbuilding",,,"15-Oct-2021","USD",28,"Chinese interests","China P.R.","Mitsubishi Corp","Japan",,,,,,"01-Jan-2011",,,,"N",7,7,,95891,,,,,,82937,43656,7
16278709,9727326,538009701,"Bulk","Orient Violet",77111,2015,"Imabari SB Marugame",,,"13-Oct-2021","USD",30.3,"Clients of Dryships","Greece","Clipper Group","Denmark",,,,,,"01-Nov-2013",,,,"N",7,7,,91140.92,,,,,,77111,40937,6
12697465,9250189,636021355,"Bulk","Angelic Power",74759,2002,"Hudong Zhonghua",,,"13-Oct-2021","RMB",64,"Clients of Dongguan Yinghao","China P.R.","Diamlemos Shipping","Greece",,,,,,"30-Sep-1999",,20.4,"$m","N",7,7,,91717,"N","N",,,,74759,40597,19
16050358,9325300,370853000,"Bulk","Baogang Glory",207826,2008,"Universal SB (Tsu)",,,"13-Oct-2021","USD",31.5,"Clients of Dia Yuan Intl Shpg","China P.R.","Doun Kisen","Japan",,,,,,"01-Jan-2005",,,,"N",9,9,,218790,"N","N",,,,207826,106367,12
12751639,9261786,477455400,"Bulk","Silver Eagle",50338,2003,"Jiangnan Shipyard",,,"12-Oct-2021","USD",12.8,"Clients of Taiwan Navigation","Taiwan","Josco Yuansheng","China P.R.",,,,,,"30-Apr-2001",,,,"Y",5,5,,64800,,"N",,,,50338,30422,17
16200139,9669976,636020884,"Bulk","New Inspiration*",36334,2013,"Shikoku Dock.",,6415.01,"11-Oct-2021","USD",20.6,"Clients of Tufton","United Kingdom","Hsin Chien Marine","Taiwan",,,,,,"01-Jan-2010",,,,"Y",5,5,,47089,,"N",,,,36334,21796,8
