"Listing"

"WFR Listing"
"Created 09 March 2022 20:02"


"CVN","Core Deployment Type (Last 12 Months)","Port Core Deployment (Last 12 Months)","Country Core Deployment (Last 12 Months)","Region Core Deployment (Last 12 Months)","Continent Core Deployment (Last 12 Months)","Atlantic/Pacific Deployment (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Hatch Description","Depth Moulded (m)","Group","Beam Ext (m)","Bridge Position Ind","Max TEU Tiers on Deck","TEU Max Row Athwart","Reefer Plugs Total No","Twin Island (Ind)"
16272615,"International",,,,,"Atlantic/Pacific",30,2,,,,,1,11,,5,35,5,9,3,,,,,,,,,24.8,"FCC",,,,,1440,"Y"
16272628,"International",,,,,"Atlantic/Pacific",4,36,21,6,5,27,,,,,,,,,,,,,,,,,24.8,"FCC",,,,,1440,"Y"
16272631,"International",,,,,"Pacific",38,18,,,,,,,3,,29,,7,5,,,,,,,,,24.8,"FCC",,,,,1450,"Y"
16272644,"International",,,,,"Atlantic/Pacific",,,29,,7,2,1,10,,10,13,9,18,,,,,,,,,,24.8,"FCC",,,,,1450,"Y"
16272828,"International",,,,,"Atlantic/Pacific",,,,,0,27,1,19,,10,21,10,12,,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16272831,"International",,,,,"Atlantic/Pacific",7,,10,,,,0,24,,8,28,9,13,,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16272844,"International",,,,,"Atlantic/Pacific",4,,3,,0,12,1,24,,10,23,9,13,,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16272857,"International",,,,,"Atlantic/Pacific",33,,34,,,,0,0,,1,31,1,0,2,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16272860,"International",,,,,"Atlantic/Pacific",,,,,0,15,1,23,,10,23,11,16,,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16273409,"International",,,,"Asia","Pacific",,,,,,,,,,,67,,33,,,,,,,,,,,"FCC",,,,,244,"N"
16273412,"International",,,,"Asia","Pacific",,,,,,,,,,,60,,40,,,,,,,,,,14,"FCC",,,,,244,"N"
16274022,"International",,,,,"Atlantic/Pacific",,,,19,6,,15,5,,3,28,2,21,,,,,,,,,,24.8,"FCC",,,,,1400,"Y"
16274035,"International",,,,,"Pacific",27,25,,,,,,,2,,34,,9,3,,,,,,,,,24.8,"FCC",,,,,1400,"Y"
16274048,"International",,,,,"Atlantic/Pacific",11,,5,7,2,,4,13,,6,28,6,16,1,,,,,,,,,24.8,"FCC",,,,,1400,"Y"
16274051,"International",,,,,"Atlantic/Pacific",,,32,1,11,1,2,9,,11,,11,23,,,,,,,,,,24.8,"FCC",,,,,1400,"Y"
16274101,"International",,,,,"Atlantic/Pacific",7,25,14,13,5,16,5,,,,13,,4,,,,,,,,,,24.8,"FCC",,,,,1300,"Y"
16274114,"International",,,,,"Atlantic/Pacific",7,9,10,19,8,15,8,,,,16,,8,1,,,,,,,,,24.8,"FCC",,,,,1300,"Y"
16274127,"International",,,,,"Atlantic/Pacific",,,,34,10,,18,,,,19,,20,,,,,,,,,,24.8,"FCC",,,,,1300,"Y"
16274130,"International",,,,,"Atlantic/Pacific",,,,,,,2,27,,13,28,13,17,,,,,,,,,,24.8,"FCC",,,,,1300,"Y"
16274143,"International",,,,,"Atlantic/Pacific",,,,15,4,,10,16,,7,22,7,18,,,,,,,,,,24.8,"FCC",,,,,1300,"Y"
16274172,"Regional",,,"South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,7.3,"FCC",,,,,,"N"
16274635,"International",,,,,"Atlantic/Pacific",,,,,,0,0,35,,9,34,9,13,,,,,,,,,,25.63,"FCC",51,,,,1000,"Y"
16274648,"International",,,,,"Atlantic/Pacific",,,,,0,24,0,18,,10,26,10,13,,,,,,,,,,25.63,"FCC",51,,,,1000,"Y"
16274651,"International",,,,,"Atlantic/Pacific",8,,,,,,0,44,,7,23,7,10,,,,,,,,,,25.63,"FCC",51,,,,1000,"Y"
16274664,"International",,,,,"Atlantic/Pacific",,,,,0,9,0,15,,18,27,13,17,,,,,,,,,,25.63,"FCC",51,,,,1000,"Y"
16274930,"National",,"Japan","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,8.2,"FCC",,,4,6,,"N"
16275166,"National",,"Japan","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,,"FCC",,,,,,"N"
16277665,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,10.9,"FCC",,"Aft",,,,"N"
16277694,"National",,"Indonesia","South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,,"FCC",,,,,,"N"
16279056,"International",,,,,"Pacific",,,,,,,,,,,4,36,59,,,,,2.2,,,3.1,,14.2,"FCC",,,,,350,"N"
16279069,"International",,,,,"Pacific",11,,,,,0,,1,15,,43,,30,,,,,2.2,,,3.1,,14.2,"FCC",,,,,350,"N"
16279072,"International",,,,,"Pacific",3,,,,,,,,18,,39,,40,,,,,2.2,,,3.1,,14.2,"FCC",,,,,350,"N"
16279085,"International",,,,,"Pacific",8,,,,,,,,,,24,19,50,0,,,,2.2,,,3.1,,14.2,"FCC",,,,,350,"N"
16280852,"International",,,,,"Pacific",,,,,,,,,,,20,17,63,,,,,,,,,"Pontoon",17.9,"FCC",35.24,,,,500,"N"
16280865,"International",,,,,"Pacific",,,,,,,,,,,17,13,70,,,,,,,,,"Pontoon",17.9,"FCC",35.24,,,,500,"N"
16280878,"International",,,,,"Pacific",,,,,,,,,,,40,2,58,,,,,,,,,"Pontoon",17.9,"FCC",35.24,,,,500,"N"
16280881,"International",,,,,"Pacific",,,,,,,,,,,31,16,53,,,,,,,,,"Pontoon",17.9,"FCC",35.24,,,,500,"N"
16280944,"International",,,,,"Atlantic/Pacific",29,,,,0,16,0,6,,7,17,7,17,1,,,,,,,,,29.5,"FCC",,,,,800,"Y"
16280957,"International",,,,,"Atlantic/Pacific",31,,,,0,13,0,8,,6,14,7,18,2,,,,,,,,,29.5,"FCC",,,,,800,"Y"
16280960,"International",,,,,"Atlantic/Pacific",24,,,,0,19,0,8,,9,9,9,19,2,,,,,,,,,29.5,"FCC",,,,,800,"Y"
16280973,"International",,,,,"Atlantic/Pacific",29,,,,0,14,0,6,,8,17,7,18,1,,,,,,,,,23.04,"FCC",,,,,800,"Y"
16280986,"International",,,,,"Atlantic/Pacific",23,,28,5,0,6,,4,,3,23,2,2,4,,,,,,,,,29.5,"FCC",,,,,800,"Y"
16281004,"International",,,,,"Atlantic/Pacific",29,,,,0,18,0,7,,6,14,8,17,1,,,,,,,,,29.5,"FCC",,,,,800,"Y"
16281017,"International",,,,,"Atlantic/Pacific",17,,,,0,15,0,5,,8,21,7,25,1,,,,,,,,,29.5,"FCC",,,,,800,"Y"
16281020,"International",,,,,"Atlantic/Pacific",30,,,,0,18,0,6,,7,16,7,14,1,,,,,,,,,29.5,"FCC",,,,,800,"Y"
16281383,"International",,,,,"Pacific",,,,,,,,,,2,6,32,61,,,,,,,,,,16.5,"FCC",30.05,,,,490,"N"
16281396,"International",,,,,"Pacific",,,,,,,,,,41,20,12,27,,,,,,,,,,16.5,"FCC",,,,,490,"N"
16281554,"International",,,,,"Pacific",61,,,,,,,,,,30,,,9,,,,,,,,,27.2,"FCC",48.34,,,,1453,"Y"
16281567,"International",,,,,"Pacific",18,38,,,,,,,,,27,,15,3,,,,,,,,,27.2,"FCC",48.34,,,,1453,"Y"
16281846,"International",,,,"Asia","Pacific",,,,,,,,,,,98,,2,,,,,,,,,,11.3,"FCC",,,,,160,"N"
16281859,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11.3,"FCC",,,,,160,"N"
16281862,"International",,,,"Asia","Pacific",,,,,,,,,,,100,,0,,,,,,,,,,11.3,"FCC",,,,,160,"N"
16281875,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11.3,"FCC",,,,,160,"N"
16284621,"International",,,,,"Atlantic",,,28,,32,15,,26,,,,,,,,,,,,,,,16.89,"FCC",,,,,500,"N"
16284634,"International",,,,,"Atlantic",,,45,4,7,44,,1,,,,,,,,,,,,,,,16.89,"FCC",,,,,500,"N"
16284647,"International",,,,,"Atlantic/Pacific",20,42,,,0,20,0,7,,2,6,1,1,,,,,,,,,,16.89,"FCC",,,,,500,"N"
16284650,"International",,,,,"Atlantic/Pacific",5,28,25,8,2,13,,,16,,,,4,,,,,,,,,,16.89,"FCC",,,,,500,"N"
16284784,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,17,"FCC",,,,,710,"N"
16284797,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,,"FCC",,,,,710,"N"
16284805,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,,"FCC",,,,,710,"N"
16285028,"Regional",,,"South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,7.3,"FCC",,,,,,"N"
16285031,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,16.2,"FCC",,,,,,"N"
16285044,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,16.2,"FCC",,,,,,"N"
16285057,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,16.2,"FCC",,,,,,"N"
16285923,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,10.8,"FCC",,,,,,"N"
16289763,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,2,,11.3,"FCC",,,,,120,"N"
16289776,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,2,,11.3,"FCC",,,,,120,"N"
16290185,"International",,,,,"Atlantic",,,,48,17,34,,1,,,,,,,,,,,,,,,24.8,"FCC",,,,,1500,"N"
16290198,"International",,,,,"Atlantic/Pacific",,,,,54,19,23,3,,,,,,,,,,,,,,,24.8,"FCC",,,,,1500,"N"
16290206,"International",,,,,"Atlantic/Pacific",,,,31,8,,19,,,,18,,23,,,,,,,,,,24.8,"FCC",,,,,1500,"N"
16291090,"International",,,,,"Pacific",,,,,,,,,,,39,36,25,,,,,,,,,,19.6,"FCC",,,,,600,"N"
16291603,"International",,,,,"Atlantic/Pacific",,,,,,,2,27,,18,28,9,15,,,,,,,,,,30.3,"FCC",59.08,,,,1800,"Y"
16291616,"International",,,,,"Atlantic/Pacific",,,,,,,2,23,,23,26,10,16,,,,,,,,,,30.3,"FCC",59.08,,,,1800,"Y"
16292592,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11.2,"FCC",,,,,120,"N"
16292600,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11.2,"FCC",,,,,120,"N"
16292613,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11.2,"FCC",,,,,120,"N"
16292626,"International",,,,"Asia","Pacific",,,,,,,,,,,93,,7,,,,,,,,,,11.2,"FCC",,,,,120,"N"
16293223,"National",,"Indonesia","South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,7.3,"FCC",,,,,,"N"
16293236,"International",,,,"Asia","Pacific",,,,,,,,,,,59,,41,,,,,,,,,,16.5,"FCC",,,,,200,"N"
16293399,"International",,,,,"Atlantic/Pacific",,,,,0,4,2,19,,16,38,9,14,,,,,,,,,,30.2,"FCC",58.85,,,,1470,"Y"
16293407,"International",,,,,"Atlantic/Pacific",,,,,,,1,24,,22,27,10,15,,,,,,,,,,30.2,"FCC",58.85,,,,1470,"Y"
16293410,"International",,,,,"Atlantic/Pacific",,,,,,,2,20,,16,40,8,13,,,,,,,,,,30.2,"FCC",58.85,,,,1470,"Y"
16293423,"International",,,,,"Atlantic/Pacific",,,,,,,2,26,,16,30,10,16,,,,,,,,,,30.2,"FCC",58.85,,,,1470,"Y"
16293436,"International",,,,,"Atlantic/Pacific",,,,,0,26,3,13,,11,28,8,11,,,,,,,,,,30.2,"FCC",58.85,,,,1470,"Y"
16293449,"International",,,,,"Atlantic/Pacific",,,,,0,27,2,11,,19,18,12,12,,,,,,,,,,30.2,"FCC",58.85,,,,1470,"Y"
16293973,"International",,,,,"Atlantic/Pacific",,,,,,,0,30,,16,26,12,16,,,,,,,,,,29.9,"FCC",,,,,800,"Y"
16293986,"International",,,,,"Atlantic/Pacific",,,32,,8,1,0,10,,10,10,11,17,,,,,,,,,,29.9,"FCC",,,,,800,"Y"
16294004,"International",,,,,"Atlantic/Pacific",,,37,,10,1,1,10,,9,9,10,13,,,,,,,,,,29.9,"FCC",,,,,800,"Y"
16294020,"International",,,,,"Atlantic/Pacific",,,33,,8,1,1,10,,12,10,10,15,,,,,,,,,,29.9,"FCC",,,,,800,"Y"
16294338,"International",,,,,"Pacific",14,,,,,,,,16,,33,,37,,,,,2.2,,,3.1,,14.2,"FCC",,,,,350,"N"
16294341,"International",,,,"Asia","Pacific",,,,,,,,,,,55,,45,,,,,2.2,,,3.1,,14.2,"FCC",,,,,350,"N"
16294354,"International",,,,,"Pacific",,,,,,,,,,,78,2,20,,,,,2.2,,,3.1,,14.2,"FCC",,,,,350,"N"
16294570,"International",,,,,"Atlantic/Pacific",34,,,,0,5,0,3,,6,33,6,8,4,,,,,,,,,30.2,"FCC",,,,,700,"Y"
16294583,"International",,,,,"Pacific",10,,,,,,4,,,26,30,11,18,2,,,,,,,,,30.2,"FCC",,,,,700,"Y"
16294596,"International",,,,,"Atlantic/Pacific",,,18,,4,1,1,22,,9,23,9,12,,,,,,,,,,30.2,"FCC",,,,,700,"Y"
16294604,"International",,,,,"Pacific",35,,,,,,,,,,52,,9,3,,,,,,,,,30.2,"FCC",,,,,700,"Y"
16294617,"International",,,,,"Pacific",40,,,,,,,,,,50,,6,5,,,,,,,,,30.2,"FCC",,,,,700,"Y"
16295285,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11.5,"FCC",,,,,,"N"
16295298,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11.5,"FCC",,,,,,"N"
16295306,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,2,,11.3,"FCC",,,,,120,"N"
16295319,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,2,,11.3,"FCC",,,,,120,"N"
16296303,"International",,,,"Asia","Pacific",0,,,,,,,,,,71,,29,,,,,,,,,,14.3,"FCC",,,,,287,"N"
16296316,"International",,,,,"Atlantic/Pacific",,,0,,,,,0,,,57,,40,4,,,,,,,,,14.3,"FCC",,,,,287,"N"
16296329,"International",,,,"Asia","Pacific",,,,,,,,,,,41,0,59,,,,,,,,,,14.3,"FCC",,,,,287,"N"
16296390,"International",,,,"Asia","Pacific",,,,,,,,,,,70,,30,,,,,,,,,,14.2,"FCC",,,,,350,"N"
16296408,"International",,,,,"Pacific",27,10,,,,,,,,,11,16,34,2,,,,,,,,,14.2,"FCC",,,,,350,"N"
16296411,"International",,,,"Asia","Pacific",,,,,,,,,,,8,,92,,,,,,,,,,14.2,"FCC",,,,,350,"N"
16296424,"Regional",,,"Mediterranean / Black Sea","Europe","Atlantic",,,,,,,,100,,,,,,,,,,,,,,,14.2,"FCC",,,,,350,"N"
16296437,"International",,,,,"Pacific",36,,,,,,,,,,34,,27,4,,,,,,,,,14.2,"FCC",,,,,350,"N"
16296440,"International",,,,,"Pacific",,,,,,,,,,,34,3,62,,,,,,,,,,14.2,"FCC",28.15,,,,350,"N"
16296611,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,9.4,"FCC",,,,,,"N"
16297218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"FCC",,,,,,"N"
16297263,"International",,,,"Asia","Pacific",,,,,,,,,,,9,,91,,,,,,,,,,14.2,"FCC",35.24,,,,460,"N"
16297276,"International",,,,,"Pacific",,,,,,,,,,,17,20,63,,,,,,,,,,14.2,"FCC",35.24,,,,460,"N"
16297997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02,"FCC",,,,,,"N"
16298181,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,16.8,"FCC",30.55,,,,494,"N"
16298194,"International",,,,"Europe","Atlantic",,,,,0,80,,19,,,,,,,,,,,,,,,16.8,"FCC",30.55,,,,494,"N"
16298202,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,16.8,"FCC",30.55,,,,494,"N"
16298215,"International",,,,,"Atlantic",,,,,5,41,,54,,,,,,,,,,,,,,,16.8,"FCC",30.55,,,,494,"N"
16298923,"International",,,,,"Atlantic/Pacific",,,,,0,22,2,14,,15,20,12,14,,,,,,,,,,30.3,"FCC",59.08,,,,1800,"Y"
16299041,"Regional",,,"South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,7.3,"FCC",,,,,,"N"
16300572,"International",,,,"Asia","Pacific",,,,,,,,,,,61,,8,31,,,,,,,,"Pontoon",17.9,"FCC",,,,,300,"N"
16300585,"International",,,,,"Pacific",,,,,,,,,22,,23,29,26,,,,,,,,,"Pontoon",17.9,"FCC",,,,,300,"N"
16300701,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,18.9,"FCC",,,,,,"N"
16300798,"National",,"China P.R.","East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,18.9,"FCC",,,,,,"N"
16300822,"International",,,,,"Atlantic/Pacific",,,,,0,28,0,10,,12,31,9,9,,,,,,,,,,32.9,"FCC",,,,,1000,"Y"
16300835,"International",,,,,"Atlantic/Pacific",,,,,0,36,0,13,,10,17,10,13,,,,,,,,,,32.9,"FCC",,,,,1000,"Y"
16301016,"International",,,,,"Atlantic/Pacific",,,,,4,32,0,14,,9,23,10,9,,,,,,,,,,,"FCC",,,,,1500,"Y"
16301029,"International",,,,,"Atlantic/Pacific",,,,,0,24,1,10,,8,37,9,12,,,,,,,,,,,"FCC",,,,,1500,"Y"
16301032,"International",,,,,"Atlantic/Pacific",1,,,,1,29,0,10,,9,33,9,9,,,,,,,,,,32.8,"FCC",58.8,,,,1500,"Y"
16301045,"International",,,,,"Atlantic/Pacific",,,,,0,27,0,9,,7,36,8,12,,,,,,,,,,,"FCC",,,,,1500,"Y"
16301061,"International",,,,,"Atlantic/Pacific",,,,,0,26,1,12,,10,25,13,13,,,,,,,,,,32.9,"FCC",,,,,800,"Y"
16301074,"International",,,,,"Atlantic/Pacific",,,,,0,28,2,12,,8,27,12,11,,,,,,,,,,32.9,"FCC",,,,,800,"Y"
16301087,"International",,,,,"Atlantic/Pacific",,,,,0,29,1,12,,9,23,12,14,,,,,,,,,,32.9,"FCC",,,,,800,"Y"
16301090,"International",,,,,"Atlantic/Pacific",,,,,4,28,3,10,,8,26,11,10,,,,,,,,,,32.9,"FCC",,,,,800,"Y"
16301108,"International",,,,,"Atlantic/Pacific",,,,,0,14,0,9,,36,30,4,6,,,,,,,,,,32.9,"FCC",,,,,800,"Y"
16301124,"International",,,,,"Atlantic/Pacific",,,,,0,28,1,11,,11,27,10,13,,,,,,,,,,32.9,"FCC",,,,,800,"Y"
16301290,"National",,"Indonesia","South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,7.3,"FCC",,,,,,"N"
16302189,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,18.1,"FCC",,,,,600,"N"
16302192,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,18.1,"FCC",,,,,600,"N"
16302200,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,18.1,"FCC",,,,,600,"N"
16302213,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,18.1,"FCC",,,,,600,"N"
16302239,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,18.1,"FCC",,,,,600,"N"
16302242,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,18.1,"FCC",,,,,600,"N"
16302255,"International",,,,"Europe","Atlantic",,,,,0,99,,1,,,,,,,,,,,,,,,18.1,"FCC",,,,,600,"N"
16302376,"International",,,,,"Atlantic/Pacific",,,,,,,2,23,,14,31,12,18,,,,,,,,,,25,"FCC",,,,,1400,"Y"
16302389,"International",,,,,"Atlantic/Pacific",,,,24,7,,14,,,,41,1,13,,,,,,,,,,25,"FCC",,,,,1400,"Y"
16302721,"International",,,,,"Pacific",,,,0,,0,,1,,1,64,,34,,,,,,,,,,13,"FCC",,,,,288,"N"
16302734,"International",,,,"Asia","Pacific",0,,0,,,0,,0,,,62,,37,,,,,,,,,,13,"FCC",,,,,288,"N"
16303210,"International",,,,,"Atlantic/Pacific",15,,,,0,24,2,8,,6,24,6,15,1,,,,,,,,,30.3,"FCC",59.07,,,,1800,"Y"
16303223,"International",,,,,"Atlantic/Pacific",8,,,,0,23,3,11,,8,19,8,19,0,,,,,,,,,30.3,"FCC",59.01,,,,1800,"Y"
16303236,"International",,,,,"Atlantic/Pacific",,,,,,,2,32,,18,24,10,14,,,,,,,,,,30.3,"FCC",59.08,,,,1800,"Y"
16303249,"International",,,,"Asia","Pacific",,,,,,,,,,,71,,29,,,,,,,,,,13.8,"FCC",,,,,362,"N"
16303252,"International",,,,"Asia","Pacific",,,,0,,,,,,,54,,46,,,,,2.8,,,4.5,,13.8,"FCC",,,,,362,"N"
16303265,"International",,,,,"Atlantic/Pacific",1,10,16,,30,28,14,6,,,,,,,,,,,,,,,24.8,"FCC",48.32,,,,1400,"Y"
16303278,"International",,,,,"Atlantic/Pacific",2,11,12,,31,24,15,5,,,,,,,,,,,,,,,24.8,"FCC",48.32,,,,1400,"Y"
16303281,"International",,,,,"Atlantic",,,,49,15,34,,1,,,,,,,,,,,,,,,24.8,"FCC",48.32,,,,1400,"Y"
16303294,"International",,,,,"Atlantic/Pacific",28,,20,0,6,1,,12,,11,9,8,2,1,,,,,,,,,24.8,"FCC",48.32,,,,1400,"Y"
16303357,"National",,"Indonesia","South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,7.75,"FCC",,,,,,"N"
16303423,"International",,,,,"Pacific",,,,,,,,,,,53,6,41,,,,,,,,,,,"FCC",,,,,421,"N"
16303436,"International",,,,,"Atlantic/Pacific",19,,4,,1,,,,,,19,2,55,0,,,,,,,,,13.8,"FCC",,,,,421,"N"
16304596,"International",,,,,"Atlantic/Pacific",,,,,0,26,1,12,,12,24,10,15,,,,,,,,,,32.5,"FCC",,,,,1000,"Y"
16304604,"International",,,,,"Atlantic/Pacific",,,,,0,26,1,13,,12,23,12,13,,,,,,,,,,32.5,"FCC",,,,,1000,"Y"
16304617,"International",,,,,"Atlantic/Pacific",,,,,0,27,1,13,,11,22,11,14,,,,,,,,,,32.5,"FCC",,,,,1000,"Y"
16304620,"International",,,,,"Atlantic/Pacific",,,,,3,28,3,11,,8,23,12,12,,,,,,,,,,32.5,"FCC",,,,,1000,"Y"
16304633,"International",,,,,"Atlantic/Pacific",,,,,0,29,1,14,,9,22,12,13,,,,,,,,,,32.5,"FCC",,,,,1000,"Y"
16304646,"International",,,,,"Atlantic/Pacific",,,,,0,27,1,15,,12,22,11,12,,,,,,,,,,32.5,"FCC",,,,,1000,"Y"
16304712,"International",,,,,"Atlantic/Pacific",,,,32,8,,17,1,,,22,,20,,,,,,,,,,27.2,"FCC",48.33,,,,1453,"Y"
16304725,"International",,,,,"Atlantic/Pacific",,,,,0,30,3,14,,9,19,9,16,,,,,,,,,,33,"FCC",,,,23,1600,"Y"
16304738,"International",,,,,"Atlantic/Pacific",,,,,0,29,3,12,,9,23,9,15,,,,,,,,,,33,"FCC",,,,23,1600,"Y"
16304741,"International",,,,,"Atlantic/Pacific",,,,,0,29,2,14,,9,22,9,14,,,,,,,,,,33,"FCC",,,,23,1600,"Y"
16305098,"International",,,,,"Atlantic/Pacific",53,1,18,0,8,6,,13,,,,,,,,,,,,,,"Pontoon",27.2,"FCC",,,10,19,1838,"Y"
16305106,"International",,,,,"Atlantic/Pacific",48,6,18,1,8,6,,13,,,,,,,,,,,,,,"Pontoon",27.2,"FCC",,,10,19,1838,"Y"
16305119,"International",,,,,"Atlantic/Pacific",34,10,23,,9,11,,14,,,,,,,,,,,,,,"Pontoon",27.2,"FCC",,,10,19,1838,"Y"
16305122,"International",,,,,"Atlantic/Pacific",47,6,19,,8,10,,11,,,,,,,,,,,,,,"Pontoon",27.2,"FCC",,,10,19,1838,"Y"
16305272,"International",,,,,"Atlantic/Pacific",3,33,22,7,7,29,,,,,,,,,,,,,,,,,26.8,"FCC",48.24,,,,2100,"Y"
16305285,"International",,,,,"Atlantic/Pacific",3,32,22,7,7,29,,,,,,,,,,,,,,,,,26.8,"FCC",48.24,,,,2100,"Y"
16305298,"International",,,,,"Atlantic/Pacific",4,32,21,7,8,28,,,,,,,,,,,,,,,,,26.8,"FCC",48.24,,,,2100,"Y"
16305306,"International",,,,,"Atlantic/Pacific",3,37,22,6,6,27,,,,,,,,,,,,,,,,,26.8,"FCC",48.24,,,,2100,"Y"
16305319,"International",,,,,"Atlantic/Pacific",3,32,24,7,8,27,,,,,,,,,,,,,,,,,26.8,"FCC",48.24,,,,2100,"Y"
16305498,"International",,,,,"Atlantic/Pacific",42,10,19,0,7,10,,11,,,,,,,,,,,,,,"Pontoon",27.2,"FCC",,,10,19,1838,"Y"
16305922,"International",,,,,"Atlantic/Pacific",,,,,0,27,1,13,,9,28,9,12,,,,,,,,,,33.2,"FCC",,,,23,1004,"Y"
16305935,"International",,,,,"Atlantic/Pacific",,,,,0,27,1,13,,8,31,9,11,,,,,,,,,,33.2,"FCC",,,,23,1004,"Y"
16305948,"International",,,,,"Atlantic/Pacific",,,,,0,27,4,12,,10,20,10,17,,,,,,,,,,33.2,"FCC",,,,23,1004,"Y"
16305951,"International",,,,,"Atlantic/Pacific",,,,,0,26,2,12,,9,27,11,14,,,,,,,,,,33.2,"FCC",,,,23,1004,"Y"
16305964,"International",,,,,"Atlantic/Pacific",,,,,0,29,1,15,,18,18,9,10,,,,,,,,,,33.2,"FCC",,,,23,1004,"Y"
