"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value","Flag and Footnotes"
"Nov. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_100KG","716,160",""
"Nov. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_TONS","71,616",""
"Nov. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","VALUE_IN_EUROS","1,444,340,778",""
"Nov. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_100KG","94,709",""
"Nov. 2020","Germany (incl. German Democratic Republic 'DD' from 1991)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_TONS","9,471",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","VALUE_IN_EUROS","27,090,386",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_100KG","192,341",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_TONS","19,234",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","VALUE_IN_EUROS","96,032,663",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_100KG","2,386,877",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_TONS","238,688",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","VALUE_IN_EUROS","50,264,882",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_100KG","1,936,490",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_TONS","193,649",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","VALUE_IN_EUROS","85,540,757",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_100KG","958,269",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_TONS","95,827",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","VALUE_IN_EUROS","63,480,217",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_100KG","13,856",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_TONS","1,386",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","VALUE_IN_EUROS","410,792",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_100KG","75",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_TONS","7",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","VALUE_IN_EUROS","2,256,158",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_100KG","149,039",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_TONS","14,904",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","VALUE_IN_EUROS",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_100KG",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_TONS",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","VALUE_IN_EUROS","36,200",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_100KG","23",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_TONS","2",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","VALUE_IN_EUROS","13,440,546",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_100KG","94,548",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_TONS","9,455",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","VALUE_IN_EUROS","165,053,397",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_100KG","3,806,526",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_TONS","380,653",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","VALUE_IN_EUROS","12,989,799",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_100KG","100,077",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_TONS","10,008",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","VALUE_IN_EUROS","126,302,822",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_100KG","404,081",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_TONS","40,408",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","VALUE_IN_EUROS","127,611,883",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_100KG","20,999",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_TONS","2,100",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","VALUE_IN_EUROS","67,757",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_100KG","4",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_TONS","0",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","VALUE_IN_EUROS",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_100KG",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_TONS",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","VALUE_IN_EUROS",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_100KG",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_TONS",":",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","VALUE_IN_EUROS","2,900",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_100KG","16",""
"Nov. 2020","Estonia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_TONS","2",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","VALUE_IN_EUROS","177,164,805",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_100KG","0",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_TONS","0",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","VALUE_IN_EUROS","1,818,308,759",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_100KG","21,019,009",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_TONS","2,101,901",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","VALUE_IN_EUROS","3,666,185",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_100KG","47,440",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_TONS","4,744",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","VALUE_IN_EUROS","1,302,873,116",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_100KG","6,099,174",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_TONS","609,917",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","VALUE_IN_EUROS","1,414,385,063",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_100KG","45,596",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_TONS","4,560",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","VALUE_IN_EUROS","151,378,299",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_100KG","25,897",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_TONS","2,590",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","VALUE_IN_EUROS","50,273,938",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_100KG","1,894,000",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_TONS","189,400",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","VALUE_IN_EUROS","7,921",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_100KG","38",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_TONS","4",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","VALUE_IN_EUROS","661,849,523",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_100KG","8,654",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_TONS","865",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","VALUE_IN_EUROS","107,345,960",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_100KG","0",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_TONS","0",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","VALUE_IN_EUROS","1,780,216,989",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_100KG","6,370,862",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_TONS","637,086",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","VALUE_IN_EUROS","3,055,931",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_100KG","1,265",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_TONS","126",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","VALUE_IN_EUROS","966,660,303",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_100KG","4,424,195",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_TONS","442,419",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","VALUE_IN_EUROS","5,618,813,131",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_100KG","47,141",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_TONS","4,714",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","VALUE_IN_EUROS","3,380,287",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_100KG","540",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_TONS","54",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","VALUE_IN_EUROS","8,431,886",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_100KG","33",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_TONS","3",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","VALUE_IN_EUROS",":",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_100KG",":",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_TONS",":",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","VALUE_IN_EUROS","32,166,480",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_100KG","3,731",""
"Nov. 2020","Ireland (Eire)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_TONS","373",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","VALUE_IN_EUROS","42,537,688",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_100KG","545",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_TONS","54",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","VALUE_IN_EUROS","6,938,322,596",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_100KG","109,986,669",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_TONS","10,998,667",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","VALUE_IN_EUROS","89,623,048",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_100KG","65,586",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_TONS","6,559",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","VALUE_IN_EUROS","1,830,952,915",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_100KG","3,468,284",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_TONS","346,828",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","VALUE_IN_EUROS","1,212,134,656",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_100KG","240,280",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_TONS","24,028",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","VALUE_IN_EUROS","58,613,314",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_100KG","31,445",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_TONS","3,145",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","VALUE_IN_EUROS","130,217,621",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_100KG","7,257,209",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_TONS","725,721",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","VALUE_IN_EUROS",":",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_100KG",":",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_TONS",":",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","VALUE_IN_EUROS","1,957,996",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_100KG","28,101",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_TONS","2,810",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","VALUE_IN_EUROS","15,501,599",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_100KG","0",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_TONS","0",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","VALUE_IN_EUROS","6,004,965,459",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_100KG","59,825,455",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_TONS","5,982,545",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","VALUE_IN_EUROS","256,454,846",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_100KG","305,046",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_TONS","30,505",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","VALUE_IN_EUROS","2,139,911,654",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_100KG","7,565,449",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_TONS","756,545",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","VALUE_IN_EUROS","1,149,952,212",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_100KG","326,752",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_TONS","32,675",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","VALUE_IN_EUROS","54,099,701",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_100KG","20,492",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_TONS","2,049",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","VALUE_IN_EUROS","2,046,333",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_100KG","214",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_TONS","21",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","VALUE_IN_EUROS","902",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_100KG","1",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_TONS","0",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","VALUE_IN_EUROS","104,463,843",""
"Nov. 2020","Spain (incl. Canary Islands 'XB' from 1997)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_100KG","5,325",""
