mmsi,year,distance
412679000,2021,30415.267843216658
412688000,2019,49.055224895477295
412688000,2020,3318.394278883934
412688000,2021,39044.999933063984
412703290,2019,31953.915141150355
412703290,2020,33617.17406710982
412703290,2021,27348.6961219348
412703350,2019,35558.088396154344
412703350,2020,30766.86065300554
412703350,2021,36853.08391738683
412703840,2019,39646.652496255934
412703840,2020,34948.32056491077
412703840,2021,34535.60967665911
412705160,2019,30501.977010961622
412705180,2019,22458.117794327438
412705180,2020,7645.639407455921
412705180,2021,24268.39446541667
412705270,2019,38620.8022146374
412705270,2020,36519.791831091046
412705270,2021,29472.71676234156
412711000,2019,20277.34175592661
412711000,2020,11505.495441442356
412711000,2021,12346.95424258709
412733000,2019,46822.02303725481
412733000,2020,45004.600295484066
412733000,2021,45118.86737370491
412736000,2019,43391.60028181225
412736000,2020,34229.58947888017
412736000,2021,30484.26300315559
412742000,2019,39944.78106176853
412742000,2020,37154.15718638897
412742000,2021,30357.260743767023
412750730,2019,35835.32836265117
412750730,2020,10534.10649496317
412750730,2021,36271.944386065006
412751000,2019,35193.8032964766
412751000,2020,22944.601440429688
412751000,2021,33409.47446331382
412751390,2019,12175.438911616802
412751390,2020,9260.13723918423
412751390,2021,9841.31740552187
412751840,2019,28839.564081311226
412751840,2020,32527.000655040145
412751840,2021,30124.20514376089
412752620,2019,34563.715344406664
412752620,2020,29797.84623914212
412752620,2021,28520.76120519638
412752640,2019,38710.73357692361
412752640,2020,32362.970493733883
412752640,2021,32161.967001467943
412752660,2019,41266.33292636275
412752660,2020,39634.92773254216
412752660,2021,38885.22387686372
412752680,2019,26816.281830539927
412752680,2020,30057.425167515874
412752680,2021,28451.572764009237
412752810,2019,37748.60438758135
412752810,2020,37253.27591460943
412752810,2021,36721.84140959382
412753290,2019,26962.91190236807
412753290,2020,20675.914957746863
412753290,2021,35750.1898933053
412755000,2019,50482.80313153565
412755000,2020,41292.832543328404
412755000,2021,39753.47204191238
412755110,2019,36276.349115639925
412755110,2020,41538.42966759205
412755110,2021,47801.27671394497
412755580,2019,36387.89284519851
412755580,2020,31536.25387263298
412755580,2021,26213.90232694149
412756000,2019,29938.301477357745
412756000,2020,10482.47752867639
412756000,2021,11958.116765037179
412756320,2019,30341.821962334216
412756320,2020,33174.512892603874
412756320,2021,39645.179189801216
412760000,2019,36709.08536619693
412760000,2020,36654.26994636655
412760000,2021,46479.4101420939
412760560,2019,32096.86769093573
412760560,2020,24103.253711760044
412760560,2021,30585.206954598427
412760710,2019,34090.59871867299
412760710,2020,32728.986289948225
412760710,2021,29820.851254865527
412760730,2019,50965.66082972288
412760730,2020,47199.71476432681
412760730,2021,36123.35635147989
412760760,2019,34956.896872609854
412760760,2020,36298.64770945907
412760760,2021,32482.080052912235
412760770,2019,36456.661535426974
412760770,2020,21191.22237491235
412760770,2021,33243.17767158151
412760820,2019,29253.003887232393
412760820,2020,26864.9989348948
412760820,2021,38994.61694827676
412760960,2019,29560.82626662776
412760960,2020,32957.78942639381
412760960,2021,32356.637154221535
412761140,2019,34192.614527344704
412761140,2020,29978.60041579604
412761140,2021,27140.10017926991
412761170,2019,33572.74893884361
412761170,2020,230.81648421287537
412761180,2019,35258.32726421952
412761180,2020,30026.643394708633
412761180,2021,29908.82919165492
412761310,2019,31150.56486621499
412761310,2020,27317.059115707874
412761310,2021,34532.85582482815
412761360,2019,36358.14062188566
412761360,2020,34940.1615781486
412761360,2021,30730.14695636183
412761620,2019,36340.381055921316
412761620,2020,33404.45551107824
412761620,2021,31105.0762283206
412761870,2019,22612.196257725358
412761870,2020,25338.72091552615
412761870,2021,22461.85797558725
412761890,2019,31166.385301418602
412761890,2020,31680.672793269157
412761890,2021,30383.673319011927
412762060,2019,19270.350364215672
412762060,2020,21329.915993187577
412762060,2021,21231.824420318007
412762390,2019,22161.064687654376
412762390,2020,20992.170126110315
412762390,2021,18380.982016846538
412762410,2019,24385.807639218867
412762410,2020,22361.410778351128
412762410,2021,36809.99045829475
412762930,2019,29537.166560083628
412762930,2020,31185.171312570572
412762930,2021,29076.143748134375
412762960,2019,29781.337529480457
412762960,2020,34785.37629675865
412762960,2021,33355.12834665179
412763390,2019,34500.42043758929
412763390,2020,34253.758384376764
412763390,2021,23270.381159737706
412763440,2019,30339.657430648804
412763440,2020,25707.465925239027
412763440,2021,35838.44265086949
412764110,2019,24691.834693945944
412764110,2020,13586.639097630978
412764110,2021,24904.69122314453
412764150,2019,33554.58490139246
412764150,2020,36246.84180538356
412764150,2021,25012.34914600849
412764160,2019,37452.729668170214
412764160,2020,32902.83462000638
412764160,2021,35400.6235755682
412764290,2019,29668.2551535666
412764290,2020,36938.99888059497
412764290,2021,31339.274800121784
412764890,2019,32504.310650661588
412764890,2020,31787.387215524912
412764890,2021,34358.856798291206
412765000,2019,41148.12437567115
412765000,2020,40235.331200912595
412765000,2021,37377.604110494256
412765470,2019,30497.417312532663
412765470,2020,35404.83104711771
412765470,2021,35655.355102434754
412765480,2019,35408.634807407856
412765480,2020,31277.53817512095
412765480,2021,33854.18080842495
412765670,2019,36976.20188704878
412765670,2020,36159.08785840869
412765670,2021,38709.03627277166
412766340,2019,33496.87680594623
412766340,2020,34523.50213235617
412766340,2021,31280.935288786888
412768000,2019,49865.41042467952
412768000,2020,51289.65359902382
412768000,2021,54802.7951002717
412775000,2019,36811.531855825335
412775000,2020,32922.724504470825
412775000,2021,32857.92770755291
412778000,2019,52212.19423921406
412778000,2020,49781.039986133575
412778000,2021,42622.5149114728
412804000,2019,47920.08709011972
412804000,2020,27236.357584178448
412804000,2021,33792.296215847135
412842000,2019,43561.782614305615
412842000,2020,42394.94296835363
412842000,2021,33353.1293823868
412859000,2019,45636.065779447556
412859000,2020,56178.04639105499
412859000,2021,54942.84886354208
412898000,2019,44353.968500867486
412898000,2020,40165.68485343456
412898000,2021,36198.133359760046
412913000,2019,52109.053111732006
412913000,2020,57335.866266816854
412913000,2021,41897.995307698846
412914000,2019,51318.75648268312
412914000,2020,45700.78023777902
412914000,2021,33105.29364645481
412954000,2019,44274.421660125256
412954000,2020,42753.60391488671
412954000,2021,41894.191490754485
413003000,2019,32222.01526814699
413003000,2020,30393.594039201736
413003000,2021,36750.84484165162
413009000,2019,75.72704267501831
413012000,2019,62523.59012798965
413012000,2020,66587.02386953682
413012000,2021,56121.56187519431
413017000,2019,67609.47657237947
413017000,2020,71933.96870943531
413017000,2021,65909.34071961045
413037000,2019,37787.46515700221
413037000,2020,38602.44437201321
413037000,2021,37512.46982860565
413077000,2019,35421.35405533016
413077000,2020,28889.057915724814
413077000,2021,17792.46707856655
413078000,2019,35635.275234133005
413078000,2020,31749.344227731228
413078000,2021,30130.481563687325
413094000,2019,46560.589550156146
413095000,2019,60413.819408759475
413095000,2020,60198.90024127811
413095000,2021,64386.65880855918
413099000,2019,57091.411850601435
413099000,2020,61605.39519573748
413099000,2021,67252.52921029925
413111000,2019,58632.00820734352
413111000,2020,52060.89136625826
413111000,2021,43516.55269730091
413113000,2019,54606.7296821326
413113000,2020,45714.18824778497
413113000,2021,45915.43921729922
413115000,2019,48504.60408580303
413115000,2020,51760.22752344608
413115000,2021,48583.33423258364
413119000,2019,49962.66731346212
413119000,2020,47839.359106332064
413119000,2021,41526.7443459183
413122000,2019,39668.08442273736
413122000,2020,34687.5237531662
413122000,2021,20979.199783593416
413123000,2019,34766.539200000465
413123000,2020,33106.52498835325
413123000,2021,36831.151592865586
413129000,2019,37704.993111528456
413129000,2020,29542.847687214613
413129000,2021,36333.31944733858
413130000,2019,40110.36914893985
413130000,2020,30966.355215795338
413130000,2021,12691.506728678942
413135000,2019,36887.70240807533
413135000,2020,29162.195459619164
413135000,2021,33144.95223911852
413140000,2019,40537.4578166306
413140000,2020,29321.080575078726
413140000,2021,34666.54603347182
413143000,2019,19750.82494738698
413143000,2020,19895.382556259632
413143000,2021,25452.257866561413
413166000,2019,70508.62300416827
413166000,2020,74334.5697729066
413166000,2021,91041.89087083936
413184000,2019,40404.142368763685
413184000,2020,37794.78303028643
413184000,2021,29933.248353093863
413185000,2019,35644.63101682067
413185000,2020,32554.3467486836
413185000,2021,40946.48088879883
413186000,2019,34174.20644937456
413186000,2020,36600.65034179762
413186000,2021,36336.77055554092
413187000,2019,64566.9293646086
413187000,2020,48931.32942816615
413187000,2021,68027.07006666064
413189000,2019,41525.545892611146
413189000,2020,39209.96292877197
413189000,2021,27628.574374448508
413191000,2019,33980.10809749365
413191000,2020,39284.16377397627
413191000,2021,33505.31837898493
413192000,2019,44874.2483028546
413192000,2020,61475.15807747841
413192000,2021,56884.016380533576
413194000,2019,30724.852805003524
413194000,2020,32472.67602185905
413194000,2021,34616.45389479399
413195000,2019,35867.793910741806
413195000,2020,32250.64079800248
413195000,2021,32809.047501549125
413196000,2019,60474.560403600335
413196000,2020,62904.2950771898
413196000,2021,52982.23452946544
413197000,2019,32817.62766453624
413197000,2020,33149.748762503266
413197000,2021,28996.47979274392
413198000,2019,53053.25463499874
413198000,2020,38862.12453024089
413198000,2021,51773.93006426096
413199000,2019,34509.081540226936
413199000,2020,29167.586295872927
413199000,2021,32347.170933902264
413200000,2019,34529.39898100495
413200000,2020,55487.9449134469
413200000,2021,40845.982819765806
413201780,2019,35621.6251206249
413201780,2020,31453.092250674963
413201780,2021,23517.288215726614
413202460,2019,29335.786940410733
413202460,2020,11640.660459756851
413202460,2021,2123.2407603263855
413203120,2019,31396.49872586131
413203120,2020,32777.22722623125
413203120,2021,27542.070157676935
413203720,2019,50923.653503626585
413203720,2020,53558.50382718444
413203720,2021,53200.75547365472
413203730,2019,51193.58409410715
413203730,2020,50516.19255784154
413203730,2021,47656.04593449831
413203840,2019,53074.28486534208
413203840,2020,51358.385268711485
413203840,2021,52118.1850733161
413203980,2019,50907.2005584538
413203980,2020,53648.050445735455
413203980,2021,48413.49711826444
413204010,2019,52574.93124482036
413204010,2020,52913.40177807212
413204010,2021,51316.98213160783
413204020,2019,51769.311777338386
413204020,2020,52244.64235526323
413204020,2021,51723.28432563692
413204110,2019,55320.95923104882
413204110,2020,51277.85733655095
413204110,2021,56006.71009974182
413204450,2019,57685.42531374097
413204450,2020,50475.508985728025
413204450,2021,56431.64518588781
413205430,2019,16645.653424203396
413205430,2020,23562.150025606155
413205430,2021,22583.599784463644
413207250,2019,35163.436281234026
413207250,2020,36063.436868041754
413207250,2021,30083.770188510418
413208950,2019,33419.39196192846
413208950,2020,37502.918060421944
413208950,2021,28163.682744190097
413209750,2019,55288.96905632317
413209750,2020,74802.16479164362
413209750,2021,76571.97376155853
413209780,2019,18458.57391729951
413209780,2020,35338.11995074153
413209780,2021,41297.09395727515
413209890,2019,23280.55782699585
413209890,2020,37582.73457930982
413209890,2021,36776.54830928147
413210010,2019,24106.3322558403
413210010,2020,43581.80884454399
413210010,2021,44985.23533669859
413210730,2019,22243.950092718005
413210730,2020,33804.83207914233
413210730,2021,35631.40522453189
413211430,2019,21774.47021135688
413211430,2020,26955.04712705314
413211430,2021,28645.499645233154
413212060,2019,30687.17089059949
413212060,2020,40320.89167833328
413212060,2021,41584.148883610964
413212420,2019,20405.063230782747
413212420,2020,25275.632246613503
413212420,2021,25654.539548307657
413213040,2019,26141.251134335995
413213040,2020,36421.89670598507
413213040,2021,35841.68270123005
413213050,2019,27248.84014378488
413213050,2020,24649.673962444067
413213050,2021,41703.439510554075
413213520,2019,7209.2767116725445
413213520,2020,24754.64193044603
413213520,2021,27905.548679053783
413214220,2019,12838.587281093001
413214220,2020,19425.58040329814
413214220,2021,18117.130392709747
413214540,2019,18506.203430332243
413214540,2020,35122.330166086555
413214540,2021,36181.976491741836
413214830,2019,7017.756472229958
413214830,2020,30600.68099978566
413214830,2021,34767.254838600755
413214840,2019,6115.893484592438
413214840,2020,30488.832972466946
413214840,2021,41226.12927787006
413214890,2019,3219.224650979042
413214890,2020,37702.228090286255
413214890,2021,36222.8992241174
413215330,2019,13175.239608347416
413215330,2020,32472.24770118296
413215330,2021,29877.978478603065
413215670,2019,15722.33501161635
413215670,2020,35716.10077675432
413215670,2021,34224.51527747512
413216110,2019,10671.926697969437
413216110,2020,39228.44505762309
413216110,2021,48813.0648486875
413216120,2019,16751.06051558256
413216120,2020,34931.296777158976
413216120,2021,30169.16053056717
413216430,2019,14236.334914028645
413216430,2020,14391.105648115277
413216430,2021,21128.234812021255
413217460,2019,20152.112646523863
413217460,2020,36725.878880888224
413217460,2021,35167.46822025627
413217470,2019,12286.716640561819
413217470,2020,18092.825046967715
